t_wall,px,py,yaw_deg,plan_rel_deg,front_obst_m,cmd_nav_vx,cmd_nav_wz
1788372755.021,4.185,0.909,-10.6,-10.3,2.058,0.3500,0.0000
1788372755.255,4.240,0.889,-11.3,-8.0,2.031,0.3500,0.0000
1788372755.474,4.299,0.877,-11.3,-6.0,2.005,0.3182,0.0000
1788372755.693,4.353,0.872,-10.5,-5.5,1.978,0.2227,0.0000
1788372755.936,4.402,0.863,-10.5,-2.6,1.952,0.2545,0.0000
1788372756.163,4.455,0.845,-11.0,2.0,1.926,0.1909,0.0000
1788372756.390,4.513,0.834,-11.0,5.3,1.900,0.0955,0.0000
1788372756.654,4.566,0.814,-11.3,18.1,1.874,0.0636,0.0000
1788372756.893,4.623,0.803,-11.3,20.3,1.848,0.0318,0.0000
1788372757.112,4.715,0.794,-11.6,24.2,1.823,0.1591,-6.0000
1788372757.349,4.769,0.783,-11.6,28.2,1.798,0.0955,-6.0000
1788372757.593,4.800,0.770,-12.0,33.0,1.775,0.1273,0.0000
1788372757.812,4.845,0.760,-12.0,38.5,1.754,0.0000,3.6095
1788372758.026,4.892,0.753,-11.6,45.4,1.735,0.0000,3.9378
1788372758.278,4.902,0.751,-7.7,43.3,1.825,0.0000,3.9532
1788372758.500,4.893,0.743,-3.7,39.8,2.255,0.0000,3.7276
1788372758.724,4.890,0.740,0.9,35.2,2.292,0.0000,3.5435
1788372758.974,4.906,0.740,1.0,37.7,2.283,0.0000,3.5765
1788372759.206,4.949,0.740,1.0,45.8,2.240,0.0000,3.9477
1788372759.428,4.960,0.740,5.3,44.4,2.209,0.0000,3.9907
1788372759.652,4.960,0.740,10.2,39.5,2.211,0.0000,3.7910
1788372759.900,4.961,0.740,13.7,36.1,2.214,0.0000,3.6106
1788372760.127,4.994,0.751,13.2,43.5,2.196,0.0000,3.8291
1788372760.347,5.003,0.755,16.9,42.1,2.170,0.0000,0.0000
1788372760.596,4.988,0.758,21.8,31.8,2.183,0.0000,0.0000
1788372760.811,4.988,0.758,22.5,31.0,2.197,0.0000,0.0000
1788372761.024,5.025,0.747,21.7,46.8,2.197,0.0000,0.0000
1788372761.234,5.030,0.745,21.6,49.5,2.197,0.0000,0.0000
1788372761.465,5.030,0.745,21.6,49.5,2.197,0.0000,0.0000
1788372761.677,5.030,0.745,21.6,49.5,2.197,0.0000,0.0000
1788372761.902,5.030,0.745,23.9,24.0,2.201,0.0000,2.0000
1788372762.159,5.030,0.745,28.8,19.1,2.241,0.0318,0.0000
1788372762.409,5.030,0.745,33.7,14.2,2.299,0.1591,0.0000
1788372762.649,5.051,0.735,39.5,10.9,2.377,0.2864,0.0000
1788372762.898,5.075,0.735,44.2,4.0,2.939,0.3500,0.0000
1788372763.141,5.094,0.749,45.2,3.0,2.923,0.2864,0.0000
1788372763.370,5.144,0.791,44.8,4.5,2.877,0.3182,0.0000
1788372763.612,5.188,0.834,44.8,3.9,2.821,0.3500,0.0000
1788372763.863,5.224,0.870,44.8,4.4,2.765,0.3182,0.0000
1788372764.090,5.267,0.913,44.8,4.3,2.709,0.3500,0.0000
1788372764.319,5.310,0.953,44.4,5.4,2.651,0.3500,0.0000
1788372764.568,5.353,0.995,44.4,4.8,2.585,0.3500,0.0000
1788372764.805,5.420,1.043,45.1,2.0,2.519,0.3500,0.0000
1788372765.033,5.468,1.088,45.3,2.0,2.453,0.3500,0.0000
1788372765.296,5.511,1.131,45.3,2.3,2.395,0.3182,0.0000
1788372765.531,5.542,1.171,45.9,0.6,2.340,0.2864,0.0000
1788372765.770,5.584,1.215,45.9,1.6,2.285,0.3500,0.0000
1788372766.016,5.622,1.254,45.4,4.6,2.229,0.3500,0.0000
1788372766.248,5.666,1.298,45.2,5.4,2.164,0.3500,0.0000
1788372766.471,5.709,1.342,45.2,4.6,2.097,0.3500,0.0000
1788372766.720,5.770,1.396,45.5,6.1,2.036,0.3500,0.0000
1788372766.996,5.813,1.439,45.5,10.3,1.982,0.3182,0.0000
1788372767.235,5.861,1.494,45.1,11.9,1.927,0.3500,0.0000
1788372767.473,5.905,1.539,45.0,13.3,1.864,0.2227,0.0000
1788372767.743,5.948,1.582,45.0,14.4,1.796,0.1591,0.0000
1788372767.970,5.989,1.616,44.0,13.0,1.741,0.2227,0.0000
1788372768.192,6.033,1.658,44.0,15.5,1.687,0.1273,0.0000
1788372768.435,6.069,1.697,44.3,17.5,1.622,0.0955,0.0000
1788372768.668,6.110,1.739,44.4,19.4,1.560,0.1273,0.0000
1788372768.891,6.153,1.782,44.4,19.1,1.507,0.1273,0.0000
1788372769.120,6.194,1.841,46.3,18.5,1.442,0.0318,0.0000
1788372769.370,6.236,1.885,46.3,21.5,1.383,0.0636,0.0000
1788372769.587,6.262,1.931,45.8,23.3,1.330,0.3182,-6.0000
1788372769.804,6.295,1.965,45.7,27.1,1.275,0.2864,0.0000
1788372770.054,6.321,1.992,45.7,31.2,1.237,0.0000,2.0000
1788372770.293,6.329,2.017,47.2,30.2,1.188,0.0000,3.2985
1788372770.519,6.329,2.017,52.1,25.3,1.190,0.0000,3.0731
1788372770.772,6.329,2.017,57.0,20.4,1.259,0.0955,0.0000
1788372771.018,6.340,2.035,58.0,21.5,1.314,0.0000,1.0000
1788372771.227,6.343,2.080,58.3,19.1,1.284,0.0318,0.0000
1788372771.449,6.347,2.088,62.2,16.4,1.283,0.0000,-2.0000
1788372771.683,6.347,2.088,67.1,11.5,1.404,0.0000,-4.0000
1788372771.899,6.357,2.084,70.3,12.3,1.561,0.0000,-4.0000
1788372772.119,6.361,2.082,74.8,9.6,1.772,0.0000,-4.0000
1788372772.348,6.360,2.100,80.1,2.9,2.064,0.0000,-4.0000
1788372772.581,6.362,2.114,81.3,2.1,2.295,0.0000,-4.0000
1788372772.797,6.369,2.156,81.3,3.5,2.278,0.0000,-4.0000
1788372773.012,6.374,2.185,75.6,13.1,3.990,0.0000,-4.0000
1788372773.250,6.374,2.185,60.1,28.6,1.505,0.0000,-4.0000
1788372773.469,6.374,2.185,50.1,38.6,1.205,0.0000,-4.0000
1788372773.676,6.361,2.179,44.2,28.9,1.090,0.0000,-4.0000
1788372773.913,6.353,2.190,39.5,17.4,1.050,0.0000,-3.7146
1788372774.159,6.342,2.207,34.5,-6.3,1.050,0.0000,-3.5118
1788372774.378,6.340,2.217,30.0,-16.7,1.048,0.0000,-3.3300
1788372774.604,6.347,2.228,25.6,-31.7,1.043,0.0000,-3.0538
1788372774.843,6.348,2.231,20.6,-32.9,1.040,0.0000,-2.7370
1788372775.061,6.352,2.226,15.5,-18.3,1.039,0.0000,0.0000
1788372775.274,6.342,2.238,10.3,-32.5,1.060,0.0000,0.0000
1788372775.493,6.341,2.239,10.3,-33.5,1.143,0.0000,0.0000
1788372775.712,6.352,2.247,9.7,-52.9,1.143,0.0000,0.0000
1788372775.916,6.352,2.247,9.7,-52.9,1.143,0.0000,0.0000
1788372776.122,6.352,2.247,9.7,-52.9,1.143,0.0000,0.0000
1788372776.342,6.352,2.247,9.7,-52.9,1.143,0.0000,0.0000
1788372776.554,6.354,2.247,9.7,-6.6,1.143,0.3500,0.0000
1788372776.767,6.390,2.254,9.7,-7.1,1.134,0.3182,0.0000
1788372776.994,6.431,2.260,9.7,-8.0,1.117,0.2864,0.0000
1788372777.256,6.471,2.267,9.7,-8.8,1.101,0.2227,0.0000
1788372777.484,6.511,2.274,9.7,-9.6,1.085,0.3500,0.0000
1788372777.706,6.507,2.276,6.1,-6.2,1.117,0.2864,0.0000
1788372777.959,6.501,2.276,0.2,-0.4,4.899,0.3500,0.0000
1788372778.179,6.501,2.276,0.0,-0.2,4.895,0.3500,0.0000
1788372778.398,6.537,2.274,0.4,-0.3,4.884,0.3500,0.0000
1788372778.646,6.585,2.274,0.5,-0.3,4.841,0.3500,0.0000
1788372778.897,6.629,2.274,0.5,-0.4,4.797,0.3182,0.0000
1788372779.118,6.674,2.274,0.5,-0.4,4.753,0.2545,0.0000
1788372779.343,6.719,2.275,0.5,-0.5,4.709,0.2227,0.0000
1788372779.596,6.777,2.280,0.5,-1.0,4.666,0.1909,0.0000
1788372779.816,6.822,2.280,0.5,-1.0,4.622,0.1591,0.0000
1788372780.038,6.863,2.279,0.3,-0.7,4.578,0.1591,0.0000
1788372780.284,6.907,2.278,0.2,-0.6,4.534,0.0955,0.0000
1788372780.526,6.951,2.279,0.2,-0.6,4.492,0.0636,0.0000
1788372780.800,6.990,2.275,0.0,-0.0,4.449,0.0318,0.0000
1788372781.083,7.035,2.275,0.0,-0.1,4.406,0.0636,-6.0000
1788372781.318,7.070,2.275,0.0,-0.0,4.363,0.0636,-6.0000
1788372781.540,7.114,2.275,0.0,-0.0,4.318,0.1591,-6.0000
1788372781.769,7.151,2.275,0.0,-0.0,4.273,0.2545,-6.0000
1788372782.001,7.192,2.278,-0.0,-0.3,4.229,0.1591,-6.0000
1788372782.223,7.237,2.277,-0.0,-0.3,4.185,0.0636,-6.0000
1788372782.448,7.283,2.279,0.3,-0.8,4.141,0.3182,-6.0000
1788372782.706,7.329,2.279,0.4,-0.9,4.097,0.2864,-6.0000
1788372782.930,7.373,2.280,0.4,-0.9,4.053,0.0636,-6.0000
1788372783.157,7.407,2.294,0.6,-2.7,4.010,0.1591,-6.0000
1788372783.391,7.452,2.294,0.6,-2.7,3.966,0.0318,-6.0000
1788372783.622,7.470,2.298,1.0,-3.6,3.922,0.1909,-6.0000
1788372783.842,7.505,2.301,1.2,-4.1,3.880,0.3182,-6.0000
1788372784.074,7.550,2.302,1.2,-4.1,3.837,0.2227,-6.0000
1788372784.326,7.586,2.301,0.9,-3.9,3.793,0.3500,0.0000
1788372784.552,7.631,2.301,0.9,-4.0,3.749,0.3500,0.0000
1788372784.773,7.669,2.297,0.5,-3.0,3.704,0.3500,0.0000
1788372785.030,7.713,2.297,0.4,-2.9,3.661,0.3500,0.0000
1788372785.272,7.758,2.297,0.4,-2.9,3.617,0.3500,0.0000
1788372785.512,7.792,2.302,0.9,-4.1,3.573,0.3500,0.0000
1788372785.752,7.830,2.303,0.9,-1.8,3.529,0.3500,0.0000
1788372785.997,7.869,2.309,0.6,-1.2,3.485,0.3500,0.0000
1788372786.212,7.912,2.312,0.5,-0.3,3.443,0.3500,0.0000
1788372786.438,7.957,2.312,0.5,-0.3,3.400,0.3500,0.0000
1788372786.677,8.005,2.316,0.6,1.4,3.356,0.3500,0.0000
1788372786.895,8.050,2.316,0.6,1.2,3.312,0.3500,0.0000
1788372787.111,8.099,2.310,-0.5,3.0,3.268,0.3500,0.0000
1788372787.342,8.144,2.309,-0.6,3.3,3.225,0.3500,0.0000
1788372787.567,8.181,2.309,-0.6,3.4,3.181,0.3500,0.0000
1788372787.788,8.216,2.310,-0.3,3.1,3.137,0.3500,0.0000
1788372787.995,8.218,2.310,-0.3,3.1,3.116,0.3500,0.0000
1788372788.220,8.207,2.310,0.1,2.6,3.116,0.3500,0.0000
1788372788.443,8.207,2.310,0.2,2.5,3.116,0.3500,0.0000
1788372788.665,8.254,2.310,0.2,2.6,3.093,0.3500,0.0000
1788372788.918,8.315,2.310,0.2,2.7,3.035,0.3500,0.0000
1788372789.138,8.376,2.310,0.2,2.8,2.975,0.3500,0.0000
1788372789.356,8.427,2.315,0.5,2.1,2.915,0.3500,0.0000
1788372789.577,8.478,2.316,0.5,2.2,2.855,0.3500,0.0000
1788372789.813,8.540,2.321,0.4,1.4,2.797,0.3500,0.0000
1788372790.031,8.601,2.323,0.4,1.3,2.739,0.3182,0.0000
1788372790.243,8.654,2.324,1.2,0.4,2.679,0.2864,0.0000
1788372790.474,8.713,2.326,1.4,0.2,2.619,0.3500,0.0000
1788372790.707,8.765,2.327,1.5,0.2,2.560,0.3500,0.0000
1788372790.916,8.825,2.328,1.5,-0.3,2.502,0.3500,0.0000
1788372791.137,8.886,2.326,1.8,-0.3,2.442,0.3500,0.0000
1788372791.386,8.936,2.328,1.9,-0.3,2.383,0.3500,0.0000
1788372791.598,8.994,2.330,2.4,-1.0,2.325,0.3500,0.0000
1788372791.809,9.054,2.333,2.7,-1.4,2.266,0.3500,0.0000
1788372792.036,9.113,2.328,2.0,-0.6,2.206,0.3500,0.0000
1788372792.261,9.173,2.328,1.9,-0.2,2.149,0.3500,0.0000
1788372792.483,9.240,2.328,2.5,-0.6,2.089,0.3500,0.0000
1788372792.692,9.302,2.331,2.6,-0.8,2.031,0.3500,0.0000
1788372792.919,9.348,2.334,2.7,-1.8,1.973,0.3500,0.0000
1788372793.144,9.409,2.337,2.8,-1.8,1.914,0.3500,0.0000
1788372793.359,9.451,2.334,2.5,-1.1,1.856,0.3500,0.0000
1788372793.574,9.508,2.334,2.4,-0.8,1.798,0.3500,0.0000
1788372793.808,9.582,2.330,2.1,0.3,1.741,0.3500,0.0000
1788372794.020,9.648,2.329,2.0,-0.0,1.684,0.3500,0.0000
1788372794.233,9.704,2.326,2.1,0.6,1.630,0.3500,0.0000
1788372794.472,9.764,2.327,2.1,0.7,1.577,0.3500,0.0000
1788372794.693,9.825,2.323,1.3,2.3,1.526,0.3500,0.0000
1788372794.906,9.886,2.323,1.2,2.7,1.476,0.3500,0.0000
1788372795.124,9.942,2.324,1.4,2.2,1.429,0.3500,0.0000
1788372795.365,10.006,2.325,1.5,2.3,1.384,0.3500,0.0000
1788372795.580,10.054,2.322,1.1,3.4,1.343,0.3500,0.0000
1788372795.791,10.110,2.321,0.9,3.9,1.309,0.3500,0.0000
1788372796.020,10.174,2.321,0.8,4.1,1.295,0.3500,0.0000
1788372796.239,10.235,2.321,0.8,4.6,3.688,0.2864,0.0000
1788372796.460,10.291,2.323,1.1,4.6,3.629,0.2545,0.0000
1788372796.681,10.349,2.324,1.1,5.0,3.572,0.1909,0.0000
1788372796.921,10.396,2.327,0.9,4.9,3.515,0.1591,0.0000
1788372797.132,10.442,2.328,0.9,5.4,3.460,0.0318,0.0000
1788372797.349,10.491,2.330,1.1,5.7,3.405,0.0636,0.0000
1788372797.584,10.543,2.331,1.1,6.4,3.352,0.0636,0.0000
1788372797.805,10.581,2.328,1.1,8.0,3.300,0.2545,0.0000
1788372798.016,10.623,2.328,1.1,9.5,3.254,0.1909,0.0000
1788372798.230,10.670,2.323,1.3,12.9,3.210,0.1591,0.0000
1788372798.476,10.715,2.323,1.3,16.5,3.166,0.1273,0.0000
1788372798.690,10.745,2.324,2.9,18.5,3.122,0.0000,0.0000
1788372798.899,10.749,2.319,6.4,17.3,3.114,0.0000,0.0000
1788372799.126,10.749,2.319,10.7,13.1,3.117,0.0000,0.0000
1788372799.344,10.749,2.319,10.7,13.1,3.117,0.0000,0.0000
1788372799.557,10.740,2.314,10.5,13.8,3.117,0.0000,0.0000
1788372799.766,10.740,2.314,10.5,13.8,3.117,0.0000,0.0000
1788372799.987,10.740,2.314,10.5,13.8,3.117,0.0000,0.0000
1788372800.198,10.740,2.314,10.5,13.8,3.117,0.0000,0.0000
1788372800.411,10.740,2.314,13.6,49.4,3.117,0.0000,2.0000
1788372800.668,10.740,2.314,19.0,44.0,3.121,0.0000,3.9958
1788372800.936,10.740,2.314,23.1,39.9,3.140,0.0000,3.7594
1788372801.187,10.769,2.322,28.1,37.5,3.149,0.0000,3.5365
1788372801.428,10.762,2.328,33.9,30.6,2.870,0.0000,3.3191
1788372801.663,10.760,2.330,39.2,25.0,2.654,0.0000,2.8936
1788372801.873,10.758,2.339,43.7,19.9,2.484,0.0318,0.0000
1788372802.090,10.774,2.341,49.2,16.0,2.351,0.2545,0.0000
1788372802.327,10.776,2.342,54.1,8.6,2.246,0.3182,0.0000
1788372802.548,10.798,2.350,57.6,6.8,2.206,0.2864,0.0000
1788372802.763,10.834,2.376,57.6,9.2,2.194,0.3500,0.0000
1788372802.985,10.878,2.429,57.6,10.6,2.142,0.3500,0.0000
1788372803.223,10.905,2.490,57.2,10.9,2.088,0.3500,0.0000
1788372803.443,10.939,2.542,57.2,6.8,2.020,0.3182,0.0000
1788372803.654,10.954,2.587,57.7,5.5,1.966,0.3500,0.0000
1788372803.905,10.983,2.638,57.8,5.7,1.912,0.3500,0.0000
1788372804.129,11.015,2.689,57.8,7.1,1.847,0.3500,0.0000
1788372804.346,11.049,2.745,57.7,7.1,1.793,0.2864,0.0000
1788372804.585,11.081,2.796,57.7,7.8,1.729,0.3500,0.0000
1788372804.808,11.109,2.841,57.7,8.2,1.676,0.3500,0.0000
1788372805.025,11.141,2.894,57.7,8.9,1.613,0.2864,0.0000
1788372805.246,11.174,2.946,57.7,9.6,1.552,0.2545,0.0000
1788372805.489,11.205,2.994,58.9,11.6,1.499,0.1909,0.0000
1788372805.707,11.236,3.047,58.9,13.1,1.446,0.1273,0.0000
1788372805.923,11.275,3.100,59.1,15.9,1.394,0.0955,0.0000
1788372806.155,11.305,3.150,59.2,18.7,1.342,0.0318,0.0000
1788372806.392,11.331,3.193,59.2,21.9,1.296,0.2864,0.0000
1788372806.605,11.358,3.237,58.9,27.1,1.255,0.0000,2.0000
1788372806.842,11.382,3.275,58.9,33.0,1.217,0.0000,3.2793
1788372807.118,11.409,3.308,58.6,42.8,1.178,0.0000,3.7247
1788372807.341,11.422,3.327,60.9,46.8,1.140,0.0000,4.0000
1788372807.567,11.422,3.327,65.8,41.9,1.114,0.0000,3.8492
1788372807.813,11.432,3.340,70.8,42.1,1.113,0.0000,0.0000
1788372808.041,11.433,3.342,75.8,38.0,1.113,0.0000,0.0000
1788372808.250,11.438,3.360,77.6,41.2,1.118,0.0000,0.0000
1788372808.471,11.429,3.349,76.8,36.3,1.118,0.0000,0.0000
1788372808.717,11.429,3.349,76.8,36.2,1.118,0.0000,0.0000
1788372808.936,11.429,3.349,76.8,36.2,1.118,0.0000,0.0000
1788372809.149,11.429,3.349,76.8,36.2,1.118,0.0000,0.0000
1788372809.389,11.429,3.349,76.8,87.5,1.118,0.0000,1.0000
1788372809.618,11.432,3.367,80.7,85.7,1.115,0.0000,3.0000
1788372809.833,11.438,3.407,80.7,90.5,1.077,0.0000,4.0000
1788372810.061,11.453,3.446,81.1,94.6,1.037,0.0000,4.0000
1788372810.314,11.460,3.486,81.1,99.2,0.996,0.0000,4.0000
1788372810.545,11.465,3.519,81.1,85.1,0.956,0.0000,4.0000
1788372810.790,11.472,3.546,81.0,87.7,0.916,0.0000,4.0000
1788372811.086,11.478,3.580,81.0,91.5,0.875,0.0000,4.0000
1788372811.315,11.485,3.620,81.0,95.9,0.835,0.0000,4.0000
1788372811.551,11.490,3.649,81.8,98.2,0.798,0.0000,4.0000
1788372811.814,11.490,3.650,84.8,95.3,0.799,0.0000,4.0000
1788372812.057,11.490,3.650,87.4,92.7,0.800,0.0000,4.0000
1788372812.278,11.490,3.650,89.4,90.7,0.799,0.0000,4.0000
1788372812.512,11.490,3.650,91.0,87.5,0.800,0.0000,4.0000
1788372812.735,11.508,3.641,91.7,85.9,0.802,0.0000,4.0000
1788372812.955,11.508,3.649,93.0,85.5,0.796,0.0000,4.0000
1788372813.193,11.508,3.649,94.6,83.9,0.882,0.0000,4.0000
1788372813.461,11.507,3.656,95.8,80.6,0.983,0.0000,4.0000
1788372813.696,11.508,3.657,98.0,78.5,1.108,0.0000,4.0000
1788372813.928,11.507,3.664,99.4,78.0,1.277,0.0000,4.0000
1788372814.195,11.507,3.664,101.0,76.4,1.378,0.0000,4.0000
1788372814.474,11.507,3.667,102.3,75.5,1.299,0.0000,4.0000
1788372814.730,11.499,3.684,104.2,75.4,1.234,0.0000,4.0000
1788372814.993,11.495,3.690,107.2,73.1,1.143,0.0000,4.0000
1788372815.233,11.495,3.690,109.9,70.4,1.045,0.0000,4.0000
1788372815.466,11.495,3.690,112.0,70.9,0.981,0.0000,4.0000
1788372815.689,11.513,3.700,113.4,70.5,0.937,0.0000,4.0000
1788372815.935,11.513,3.700,116.0,67.9,0.912,0.0000,4.0000
1788372816.165,11.513,3.700,118.1,65.8,0.909,0.0000,4.0000
1788372816.396,11.524,3.689,118.5,64.1,0.909,0.0000,4.0000
1788372816.685,11.510,3.714,119.5,66.4,0.877,0.0000,4.0000
1788372816.930,11.510,3.714,120.6,65.3,0.870,0.0000,4.0000
1788372817.161,11.502,3.736,120.8,67.8,0.861,0.0000,4.0000
1788372817.402,11.482,3.771,121.6,70.4,0.820,0.0000,4.0000
1788372817.638,11.470,3.789,117.7,78.1,0.781,0.0000,4.0000
1788372817.866,11.470,3.789,110.0,85.8,0.775,0.0000,4.0000
1788372818.094,11.470,3.789,104.1,91.7,0.904,0.0000,4.0000
1788372818.328,11.470,3.789,98.2,97.6,1.097,0.0000,4.0000
1788372818.545,11.479,3.793,91.7,101.5,3.707,0.0000,4.0000
1788372818.758,11.465,3.810,91.1,104.3,0.998,0.0000,4.0000
1788372818.997,11.463,3.770,90.5,100.5,0.998,0.0000,4.0000
1788372819.213,11.463,3.695,91.5,90.6,0.997,0.0000,4.0000
1788372819.437,11.465,3.644,91.5,85.1,0.996,0.0000,4.0000
1788372819.667,11.466,3.593,91.5,80.3,0.996,0.0000,4.0000
1788372819.909,11.468,3.539,92.4,73.4,0.995,0.0000,4.0000
1788372820.134,11.470,3.488,92.6,67.9,0.994,0.0000,4.0000
1788372820.358,11.470,3.478,92.6,66.8,0.993,0.0000,4.0000
1788372820.610,11.469,3.528,93.1,73.1,0.994,0.0000,4.0000
1788372820.828,11.468,3.562,93.1,76.9,0.994,0.0000,4.0000
1788372821.071,11.465,3.603,93.1,80.9,0.995,0.0000,0.0000
1788372821.353,11.463,3.644,93.1,85.3,0.996,0.0000,3.0000
1788372821.582,11.463,3.645,90.0,88.5,0.850,0.0000,4.0000
1788372821.806,11.463,3.622,90.0,86.7,0.850,0.0000,4.0000
1788372822.037,11.463,3.571,90.0,80.8,0.857,0.0000,4.0000
1788372822.281,11.463,3.520,90.0,75.1,0.881,0.0000,4.0000
1788372822.527,11.463,3.469,90.0,69.7,0.929,0.0000,4.0000
1788372822.770,11.463,3.427,90.0,65.9,0.977,0.0000,4.0000
1788372823.049,11.463,3.376,90.0,60.9,1.029,0.0000,4.0000
1788372823.264,11.463,3.329,89.6,57.0,1.076,0.0000,4.0000
1788372823.488,11.462,3.308,89.5,55.3,1.117,0.0000,4.0000
1788372823.731,11.462,3.340,89.5,80.6,1.102,0.0000,4.0000
1788372823.951,11.459,3.361,89.6,83.0,1.060,0.0000,4.0000
1788372824.169,11.459,3.402,89.6,87.0,1.023,0.0000,4.0000
1788372824.398,11.460,3.437,89.6,90.8,0.982,0.0000,4.0000
1788372824.621,11.460,3.437,89.6,90.8,0.970,0.0000,4.0000
1788372824.832,11.456,3.462,88.5,87.0,0.970,0.0000,4.0000
1788372825.048,11.453,3.473,93.2,83.1,0.970,0.0000,4.0000
1788372825.305,11.453,3.473,108.4,68.0,1.043,0.0000,4.0000
1788372825.529,11.453,3.473,118.4,58.0,1.052,0.0000,4.0000
1788372825.742,11.460,3.480,125.3,47.9,1.054,0.0000,4.0000
1788372825.964,11.455,3.483,129.4,44.1,1.057,0.0000,3.9701
1788372826.194,11.457,3.479,133.6,39.4,1.075,0.0000,3.7100
1788372826.413,11.459,3.463,138.5,32.7,1.131,0.0000,3.4610
1788372826.627,11.462,3.454,142.8,27.5,1.203,0.0000,3.1983
1788372826.873,11.463,3.450,147.8,16.1,1.293,0.0000,2.8081
1788372827.093,11.463,3.448,152.3,11.4,1.408,0.3500,0.0000
1788372827.311,11.462,3.448,157.5,6.2,1.556,0.3500,0.0000
1788372827.547,11.459,3.449,160.8,2.8,1.750,0.3182,0.0000
1788372827.774,11.431,3.457,159.6,0.3,1.735,0.2864,0.0000
1788372827.983,11.414,3.461,158.0,1.6,1.663,0.3500,0.0000
1788372828.195,11.413,3.461,155.7,3.8,1.582,0.1909,0.0000
1788372828.442,11.413,3.461,153.8,5.7,1.515,0.3500,0.0000
1788372828.662,11.413,3.461,152.6,7.0,1.468,0.3500,0.0000
1788372828.870,11.397,3.468,151.2,-62.5,1.426,0.0000,-1.0000
1788372829.102,11.396,3.468,149.5,-60.9,1.385,0.0000,-3.0000
1788372829.338,11.390,3.471,148.0,-60.1,1.351,0.0000,-4.0000
1788372829.562,11.385,3.475,146.5,-59.3,1.313,0.0000,-4.0000
1788372829.782,11.386,3.469,145.3,-57.8,1.283,0.0000,-4.0000
1788372830.029,11.368,3.481,143.9,-54.8,1.247,0.0000,-4.0000
1788372830.249,11.368,3.481,142.1,-52.9,1.213,0.0000,-4.0000
1788372830.471,11.367,3.482,140.9,-51.8,1.189,0.0000,-4.0000
1788372830.702,11.362,3.487,139.8,-51.4,1.160,0.0000,-4.0000
1788372830.933,11.358,3.491,138.6,24.1,1.140,0.0000,-3.0000
1788372831.160,11.343,3.504,136.9,26.6,1.102,0.0000,-1.0000
1788372831.391,11.343,3.504,134.9,28.7,1.079,0.0000,1.0000
1788372831.641,11.343,3.504,133.3,30.2,1.061,0.0000,3.6465
1788372831.862,11.334,3.508,131.8,32.6,1.046,0.0000,3.7145
1788372832.077,11.332,3.510,130.3,34.3,1.029,0.0000,3.7951
1788372832.311,11.329,3.514,128.9,36.0,1.011,0.0000,3.8632
1788372832.542,11.321,3.524,127.8,38.0,0.998,0.0000,0.0000
1788372832.764,11.318,3.520,126.4,44.7,0.977,0.0000,1.0000
1788372833.000,11.318,3.520,124.9,46.3,0.967,0.0000,3.0000
1788372833.231,11.310,3.532,123.6,48.9,0.950,0.0000,4.0000
1788372833.453,11.310,3.532,121.9,50.5,0.936,0.0000,4.0000
1788372833.665,11.300,3.532,120.2,52.0,0.928,0.0000,4.0000
1788372833.927,11.296,3.538,118.5,-43.3,0.904,0.0000,2.0000
1788372834.155,11.296,3.538,116.9,-41.7,0.901,0.0000,0.0000
1788372834.378,11.291,3.549,115.9,-40.2,0.898,0.0000,-2.0000
1788372834.604,11.279,3.546,113.9,-40.9,0.885,0.0000,-3.3209
1788372834.835,11.279,3.546,112.2,-39.1,0.884,0.0000,-3.1992
1788372835.049,11.276,3.552,110.8,-36.7,0.882,0.0000,-3.1319
1788372835.271,11.274,3.559,109.1,-35.5,0.867,0.0000,-3.0651
1788372835.526,11.263,3.578,107.2,-35.2,0.864,0.0000,-2.9769
1788372835.765,11.263,3.578,104.7,-32.7,0.864,0.0000,-2.8482
1788372835.982,11.263,3.578,102.8,-30.8,0.862,0.0318,6.0000
1788372836.211,11.250,3.585,101.4,-31.0,0.862,0.3182,6.0000
1788372836.452,11.249,3.585,99.7,-29.4,0.861,0.3182,6.0000
1788372836.670,11.249,3.585,97.8,-27.6,0.860,0.3182,6.0000
1788372836.889,11.249,3.591,96.4,-24.7,0.860,0.0318,6.0000
1788372837.132,11.245,3.610,95.0,-24.3,0.841,0.0000,6.0000
1788372837.346,11.245,3.610,92.7,-21.9,0.841,0.0000,6.0000
1788372837.560,11.245,3.610,90.8,-20.1,0.839,0.0318,6.0000
1788372837.795,11.229,3.633,89.2,-21.0,0.838,0.0000,6.0000
1788372838.024,11.228,3.635,86.4,-20.5,0.835,0.0000,6.0000
1788372838.234,11.228,3.635,84.2,-18.3,1.026,0.0000,6.0000
1788372838.458,11.228,3.635,82.1,-16.2,1.341,0.3500,0.0000
1788372838.713,11.223,3.631,80.9,-15.3,1.344,0.2227,0.0000
1788372838.935,11.226,3.648,79.3,98.2,1.279,0.0000,1.0000
1788372839.157,11.226,3.648,77.4,100.0,1.196,0.0000,3.0000
1788372839.390,11.234,3.645,77.2,99.9,1.138,0.0000,4.0000
1788372839.612,11.239,3.670,75.7,104.2,1.090,0.0000,4.0000
1788372839.824,11.239,3.670,73.3,106.6,1.024,0.0000,4.0000
1788372840.090,11.239,3.670,71.4,104.7,0.971,0.0000,4.0000
1788372840.355,11.252,3.661,70.4,104.9,0.935,0.0000,4.0000
1788372840.591,11.261,3.687,69.6,108.5,0.906,0.0000,4.0000
