t,x,y,yaw_deg,folga_min,obj,evento
125.89,12.139,6.277,-105.9,0.7733,cone_3,
125.94,12.140,6.276,-107.0,0.7692,cone_3,
125.99,12.140,6.275,-108.2,0.7649,cone_3,
126.04,12.141,6.275,-109.4,0.7609,cone_3,
126.09,12.142,6.274,-110.6,0.7570,cone_3,
126.14,12.142,6.273,-111.8,0.7536,cone_3,
126.20,12.143,6.272,-113.0,0.7501,cone_3,
126.25,12.144,6.271,-114.3,0.7467,cone_3,
126.30,12.144,6.270,-115.5,0.7436,cone_3,
126.35,12.145,6.269,-116.7,0.7408,cone_3,
126.40,12.145,6.268,-117.8,0.7384,cone_3,
126.46,12.146,6.267,-118.9,0.7362,cone_3,
126.51,12.146,6.266,-120.0,0.7342,cone_3,
126.56,12.147,6.265,238.9,0.7324,cone_3,
126.61,12.147,6.264,237.8,0.7307,cone_3,
126.66,12.148,6.263,236.6,0.7292,cone_3,
126.71,12.148,6.262,235.4,0.7279,cone_3,
126.77,12.149,6.261,234.2,0.7267,cone_3,
126.82,12.149,6.260,233.2,0.7263,cone_3,
126.87,12.148,6.257,233.2,0.7287,cone_3,
126.92,12.144,6.252,233.2,0.7341,cone_3,
126.97,12.138,6.244,233.2,0.7426,cone_3,
127.02,12.132,6.236,233.2,0.7518,cone_3,
127.08,12.126,6.228,233.2,0.7606,cone_3,
127.13,12.120,6.220,233.2,0.7693,cone_3,
127.18,12.114,6.213,233.2,0.7774,cone_3,
127.23,12.110,6.206,231.0,0.7809,cone_3,
127.28,12.108,6.204,226.6,0.7784,cone_3,
127.33,12.107,6.202,222.2,0.7783,cone_3,
127.39,12.106,6.199,217.2,0.7817,cone_3,
127.44,12.104,6.197,212.2,0.7888,cone_3,
127.49,12.103,6.194,207.2,0.7993,cone_3,
127.54,12.101,6.191,202.3,0.8131,cone_3,
127.59,12.100,6.189,197.6,0.8290,cone_3,
127.64,12.098,6.186,192.6,0.8490,cone_3,
127.69,12.095,6.183,187.6,0.8714,cone_3,
127.75,12.093,6.181,182.9,0.8921,cone_3,
127.80,12.091,6.178,177.8,0.9052,cone_3,
127.85,12.088,6.175,173.0,0.9086,cone_3,
127.90,12.085,6.173,168.4,0.9034,cone_3,
127.95,12.082,6.170,163.9,0.8903,cone_3,
128.00,12.079,6.168,160.1,0.8773,cone_3,
128.06,12.076,6.166,156.5,0.8667,cone_3,
128.11,12.073,6.163,152.8,0.8574,cone_3,
128.16,12.069,6.161,149.4,0.8505,cone_3,
128.21,12.066,6.158,146.0,0.8451,cone_3,
128.26,12.062,6.156,143.3,0.8422,cone_3,
128.31,12.059,6.153,140.7,0.8404,cone_3,
128.37,12.055,6.151,138.4,0.8400,cone_3,
128.42,12.051,6.149,136.3,0.8403,cone_3,
128.47,12.048,6.146,134.7,0.8412,cone_3,
128.52,12.044,6.144,133.0,0.8428,cone_3,
128.57,12.041,6.142,132.3,0.8451,cone_3,
128.62,12.040,6.141,132.3,0.8464,cone_3,
128.67,12.040,6.141,132.3,0.8465,cone_3,
128.73,12.040,6.141,132.3,0.8465,cone_3,
128.78,12.040,6.141,132.3,0.8465,cone_3,
128.83,12.040,6.141,132.3,0.8465,cone_3,
128.88,12.040,6.141,132.3,0.8465,cone_3,
128.93,12.040,6.141,132.3,0.8465,cone_3,
128.98,12.040,6.141,132.3,0.8465,cone_3,
129.04,12.040,6.141,132.3,0.8465,cone_3,
129.09,12.040,6.141,132.3,0.8465,cone_3,
129.14,12.040,6.141,132.3,0.8465,cone_3,
129.19,12.040,6.141,132.3,0.8465,cone_3,
129.24,12.040,6.141,132.3,0.8465,cone_3,
129.29,12.040,6.141,132.3,0.8465,cone_3,
129.35,12.040,6.141,132.3,0.8465,cone_3,
129.40,12.040,6.141,132.3,0.8465,cone_3,
129.45,12.040,6.141,132.3,0.8465,cone_3,
129.50,12.040,6.141,132.3,0.8465,cone_3,
129.55,12.040,6.141,132.3,0.8465,cone_3,
129.61,12.040,6.141,132.3,0.8465,cone_3,
129.66,12.040,6.141,132.3,0.8465,cone_3,
129.71,12.040,6.141,132.3,0.8465,cone_3,
129.76,12.040,6.141,132.3,0.8465,cone_3,
129.82,12.040,6.141,132.3,0.8465,cone_3,
129.87,12.040,6.141,132.3,0.8465,cone_3,
129.92,12.040,6.141,132.3,0.8465,cone_3,
129.97,12.040,6.141,132.3,0.8465,cone_3,
130.02,12.040,6.141,132.3,0.8465,cone_3,
130.07,12.040,6.141,132.3,0.8465,cone_3,
130.12,12.040,6.141,132.3,0.8465,cone_3,
130.18,12.040,6.141,132.3,0.8465,cone_3,
130.23,12.040,6.141,132.3,0.8465,cone_3,
130.28,12.040,6.141,132.3,0.8465,cone_3,
130.33,12.040,6.141,132.3,0.8465,cone_3,
130.38,12.040,6.141,132.3,0.8465,cone_3,
130.43,12.040,6.141,132.3,0.8465,cone_3,
130.49,12.040,6.141,132.3,0.8465,cone_3,
130.54,12.040,6.141,132.3,0.8465,cone_3,
130.59,12.040,6.141,132.3,0.8465,cone_3,
130.64,12.040,6.141,132.3,0.8465,cone_3,
130.69,12.040,6.141,132.3,0.8465,cone_3,
130.74,12.040,6.141,132.3,0.8465,cone_3,
130.80,12.040,6.141,132.3,0.8465,cone_3,
130.85,12.040,6.141,132.3,0.8465,cone_3,
130.90,12.040,6.141,132.3,0.8465,cone_3,
130.95,12.040,6.141,132.3,0.8465,cone_3,
131.00,12.040,6.141,132.3,0.8465,cone_3,
131.05,12.040,6.141,132.3,0.8465,cone_3,
131.10,12.040,6.141,132.3,0.8465,cone_3,
131.15,12.040,6.141,132.3,0.8465,cone_3,
131.20,12.040,6.141,132.3,0.8465,cone_3,
131.26,12.040,6.141,132.3,0.8465,cone_3,
131.31,12.040,6.141,132.3,0.8465,cone_3,
131.36,12.040,6.141,132.3,0.8465,cone_3,
131.41,12.040,6.141,132.3,0.8465,cone_3,
131.46,12.040,6.141,132.3,0.8465,cone_3,
131.51,12.040,6.141,132.3,0.8465,cone_3,
131.56,12.040,6.141,132.3,0.8465,cone_3,
131.62,12.040,6.141,132.3,0.8465,cone_3,
131.67,12.040,6.141,132.3,0.8465,cone_3,
131.72,12.040,6.141,132.3,0.8465,cone_3,
131.77,12.040,6.141,132.3,0.8464,cone_3,
131.82,12.038,6.143,132.3,0.8447,cone_3,
131.87,12.034,6.147,132.3,0.8413,cone_3,
131.92,12.028,6.153,132.3,0.8357,cone_3,
131.98,12.021,6.161,132.3,0.8290,cone_3,
132.03,12.014,6.169,132.3,0.8225,cone_3,
132.08,12.007,6.177,132.3,0.8157,cone_3,
132.13,11.999,6.185,132.3,0.8090,cone_3,
132.18,11.992,6.193,132.3,0.8025,cone_3,
132.23,11.985,6.201,132.3,0.7962,cone_3,
132.28,11.977,6.209,132.3,0.7898,cone_3,
132.33,11.970,6.218,132.3,0.7835,cone_3,
132.39,11.962,6.226,132.3,0.7772,cone_3,
132.44,11.955,6.234,132.3,0.7709,cone_3,
132.49,11.947,6.242,132.3,0.7647,cone_3,
132.54,11.940,6.250,132.3,0.7590,cone_3,
132.59,11.933,6.258,132.3,0.7534,cone_3,
132.64,11.926,6.266,132.3,0.7481,cone_3,
132.70,11.919,6.273,132.3,0.7429,cone_3,
132.75,11.913,6.281,132.3,0.7377,cone_3,
132.80,11.905,6.289,132.3,0.7321,cone_3,
132.85,11.900,6.294,132.3,0.7287,cone_3,
132.90,11.900,6.294,132.3,0.7287,cone_3,
132.95,11.900,6.294,132.3,0.7287,cone_3,
133.00,11.900,6.294,132.3,0.7287,cone_3,
133.06,11.900,6.294,132.3,0.7287,cone_3,
133.11,11.900,6.294,132.3,0.7287,cone_3,
133.16,11.900,6.294,132.3,0.7287,cone_3,
133.21,11.900,6.294,132.3,0.7287,cone_3,
133.26,11.900,6.294,132.3,0.7287,cone_3,
133.31,11.900,6.294,132.3,0.7287,cone_3,
133.37,11.900,6.294,131.4,0.7271,cone_3,
133.42,11.899,6.296,126.8,0.7203,cone_3,
133.47,11.897,6.298,122.2,0.7165,cone_3,
133.52,11.895,6.300,117.1,0.7158,cone_3,
133.57,11.893,6.302,111.9,0.7189,cone_3,
133.62,11.891,6.304,106.8,0.7257,cone_3,
133.68,11.890,6.306,101.7,0.7356,cone_3,
133.73,11.888,6.309,96.6,0.7490,cone_3,
133.78,11.886,6.311,91.7,0.7642,cone_3,
133.83,11.884,6.314,86.6,0.7830,cone_3,
133.88,11.882,6.317,81.6,0.7971,cone_3,
133.93,11.880,6.320,76.5,0.8023,cone_3,
133.99,11.878,6.323,71.4,0.7981,cone_3,
134.04,11.876,6.327,66.3,0.7843,cone_3,
134.09,11.875,6.330,61.6,0.7639,cone_3,
134.14,11.874,6.334,56.7,0.7412,cone_3,
134.19,11.872,6.338,51.9,0.7216,cone_3,
134.24,11.871,6.342,47.1,0.7039,cone_3,
134.29,11.870,6.347,42.1,0.6887,cone_3,
134.35,11.870,6.352,37.1,0.6763,cone_3,
134.40,11.869,6.357,31.8,0.6668,cone_3,
134.45,11.869,6.362,27.3,0.6614,cone_3,
134.50,11.869,6.368,23.0,0.6584,cone_3,
134.55,11.869,6.373,19.4,0.6574,cone_3,
134.61,11.869,6.379,16.0,0.6575,cone_3,
134.66,11.869,6.384,13.2,0.6583,cone_3,
134.71,11.869,6.389,10.5,0.6596,cone_3,
134.76,11.870,6.395,8.0,0.6612,cone_3,
134.81,11.870,6.400,5.7,0.6625,cone_3,
134.86,11.871,6.405,4.0,0.6636,cone_3,
134.92,11.871,6.410,2.4,0.6646,cone_3,
134.97,11.872,6.414,1.1,0.6657,cone_3,
135.02,11.873,6.417,-0.2,0.6669,cone_3,
135.07,11.873,6.421,-1.4,0.6682,cone_3,
135.12,11.874,6.425,-2.7,0.6698,cone_3,
135.17,11.875,6.428,-3.9,0.6715,cone_3,
135.23,11.876,6.432,-5.1,0.6731,cone_3,
135.28,11.877,6.435,-6.3,0.6742,cone_3,
135.33,11.878,6.439,-7.6,0.6748,cone_3,
135.38,11.879,6.442,-8.9,0.6748,cone_3,
135.43,11.880,6.445,-10.1,0.6743,cone_3,
135.48,11.882,6.449,-11.4,0.6732,cone_3,
135.53,11.883,6.452,-12.7,0.6716,cone_3,
135.58,11.885,6.456,-13.9,0.6695,cone_3,
135.64,11.886,6.459,-15.1,0.6668,cone_3,
135.69,11.887,6.462,-16.2,0.6642,cone_3,
135.74,11.889,6.465,-17.4,0.6608,cone_3,
135.79,11.891,6.468,-18.6,0.6569,cone_3,
135.84,11.892,6.471,-19.9,0.6522,cone_3,
135.89,11.894,6.474,-21.2,0.6471,cone_3,
135.95,11.896,6.477,-22.4,0.6414,cone_3,
136.00,11.898,6.480,-23.7,0.6353,cone_3,
136.05,11.900,6.483,-25.0,0.6284,cone_3,
136.10,11.902,6.486,-26.2,0.6211,cone_3,
136.15,11.905,6.489,-27.5,0.6130,cone_3,
136.20,11.907,6.492,-28.8,0.6047,cone_3,
136.26,11.909,6.495,-30.1,0.5954,cone_3,
136.31,11.912,6.498,-31.4,0.5863,cone_3,
136.36,11.914,6.500,-32.6,0.5780,cone_3,
136.41,11.917,6.503,-33.7,0.5699,cone_3,
136.46,11.919,6.505,-34.9,0.5623,cone_3,
136.51,11.921,6.507,-36.1,0.5546,cone_3,
136.57,11.924,6.510,-37.3,0.5467,cone_3,
136.62,11.927,6.512,-38.6,0.5388,cone_3,
136.67,11.929,6.514,-39.2,0.5341,cone_3,
136.72,11.933,6.513,-39.2,0.5339,cone_3,
136.77,11.939,6.508,-39.2,0.5358,cone_3,
136.82,11.947,6.501,-39.2,0.5385,cone_3,
136.87,11.956,6.494,-39.2,0.5415,cone_3,
136.92,11.964,6.487,-39.2,0.5447,cone_3,
136.98,11.973,6.480,-39.2,0.5479,cone_3,
137.03,11.981,6.473,-39.2,0.5513,cone_3,
137.08,11.990,6.466,-39.2,0.5549,cone_3,
137.13,11.998,6.459,-39.2,0.5586,cone_3,
137.18,12.006,6.453,-39.2,0.5620,cone_3,
137.23,12.014,6.446,-39.2,0.5660,cone_3,
137.28,12.023,6.440,-39.2,0.5700,cone_3,
137.34,12.031,6.433,-39.2,0.5743,cone_3,
137.39,12.040,6.426,-39.2,0.5785,cone_3,
137.44,12.046,6.421,-39.3,0.5818,cone_3,
137.49,12.047,6.420,-40.5,0.5796,cone_3,
137.54,12.047,6.420,-41.8,0.5775,cone_3,
137.59,12.048,6.419,-43.1,0.5756,cone_3,
137.65,12.048,6.419,-44.3,0.5741,cone_3,
137.70,12.049,6.418,-45.6,0.5728,cone_3,
137.75,12.049,6.418,-46.9,0.5718,cone_3,
137.80,12.050,6.418,-48.1,0.5710,cone_3,
137.85,12.050,6.417,-49.4,0.5705,cone_3,
137.90,12.051,6.417,-50.6,0.5703,cone_3,
137.95,12.051,6.416,-51.8,0.5703,cone_3,
138.01,12.052,6.416,-53.1,0.5706,cone_3,
138.06,12.052,6.415,-54.3,0.5711,cone_3,
138.11,12.053,6.415,-55.5,0.5719,cone_3,
138.16,12.053,6.415,-56.7,0.5729,cone_3,
138.21,12.054,6.414,-58.0,0.5743,cone_3,
138.26,12.054,6.414,-59.3,0.5759,cone_3,
138.31,12.055,6.413,-60.5,0.5778,cone_3,
138.37,12.055,6.413,-61.8,0.5799,cone_3,
138.42,12.056,6.412,-63.0,0.5822,cone_3,
138.47,12.056,6.412,-64.3,0.5849,cone_3,
138.52,12.057,6.411,-65.6,0.5879,cone_3,
138.57,12.058,6.411,-66.9,0.5910,cone_3,
138.62,12.058,6.410,-67.1,0.5929,cone_3,
138.68,12.060,6.405,-67.1,0.5974,cone_3,
138.73,12.063,6.397,-67.1,0.6051,cone_3,
138.78,12.068,6.387,-67.1,0.6152,cone_3,
138.83,12.072,6.378,-67.1,0.6243,cone_3,
138.88,12.076,6.369,-67.1,0.6338,cone_3,
138.93,12.080,6.359,-67.1,0.6434,cone_3,
138.99,12.084,6.349,-67.1,0.6536,cone_3,
139.04,12.088,6.340,-67.1,0.6630,cone_3,
139.09,12.092,6.330,-67.1,0.6729,cone_3,
139.14,12.096,6.320,-67.1,0.6825,cone_3,
139.19,12.100,6.311,-67.1,0.6924,cone_3,
139.24,12.103,6.303,-65.8,0.6974,cone_3,
139.29,12.103,6.303,-61.4,0.6875,cone_3,
139.35,12.101,6.305,-56.9,0.6793,cone_3,
139.40,12.100,6.307,-52.6,0.6741,cone_3,
139.45,12.099,6.309,-48.6,0.6720,cone_3,
139.50,12.098,6.311,-44.1,0.6726,cone_3,
139.55,12.096,6.312,-40.5,0.6754,cone_3,
139.61,12.095,6.314,-36.4,0.6808,cone_3,
139.66,12.094,6.316,-32.2,0.6891,cone_3,
139.71,12.092,6.318,-27.6,0.7009,cone_3,
139.76,12.090,6.321,-22.5,0.7171,cone_3,
139.81,12.089,6.323,-18.0,0.7339,cone_3,
139.87,12.087,6.325,-13.4,0.7488,cone_3,
139.92,12.085,6.328,-9.0,0.7560,cone_3,
139.97,12.083,6.330,-4.7,0.7559,cone_3,
140.02,12.081,6.332,0.0,0.7478,cone_3,
140.07,12.078,6.334,4.4,0.7327,cone_3,
140.12,12.076,6.337,8.8,0.7121,cone_3,
140.17,12.073,6.339,12.4,0.6956,cone_3,
140.23,12.071,6.341,15.6,0.6822,cone_3,
140.28,12.069,6.343,18.5,0.6712,cone_3,
140.33,12.067,6.345,21.4,0.6611,cone_3,
140.38,12.064,6.347,24.3,0.6523,cone_3,
140.43,12.061,6.349,27.0,0.6448,cone_3,
140.49,12.058,6.352,29.5,0.6388,cone_3,
140.54,12.056,6.354,31.8,0.6340,cone_3,
140.59,12.053,6.357,33.9,0.6304,cone_3,
140.64,12.050,6.359,35.7,0.6276,cone_3,
140.69,12.047,6.361,37.4,0.6254,cone_3,
140.74,12.044,6.364,38.9,0.6237,cone_3,
140.80,12.042,6.366,40.2,0.6223,cone_3,
140.85,12.039,6.368,41.4,0.6213,cone_3,
140.90,12.036,6.370,42.6,0.6207,cone_3,
140.95,12.034,6.372,43.7,0.6204,cone_3,
141.00,12.031,6.374,44.7,0.6204,cone_3,
141.05,12.029,6.376,45.7,0.6207,cone_3,
141.11,12.026,6.377,46.8,0.6213,cone_3,
141.16,12.024,6.379,47.8,0.6220,cone_3,
141.21,12.021,6.381,48.9,0.6232,cone_3,
141.26,12.018,6.382,50.0,0.6246,cone_3,
141.31,12.016,6.384,51.0,0.6264,cone_3,
141.37,12.013,6.385,52.2,0.6284,cone_3,
141.42,12.010,6.386,53.4,0.6310,cone_3,
141.47,12.007,6.388,54.5,0.6337,cone_3,
141.52,12.004,6.389,55.6,0.6368,cone_3,
141.57,12.001,6.391,56.8,0.6403,cone_3,
141.62,11.998,6.392,58.0,0.6440,cone_3,
141.67,11.995,6.393,59.1,0.6479,cone_3,
141.72,11.992,6.394,60.1,0.6516,cone_3,
141.78,11.989,6.395,61.1,0.6554,cone_3,
141.83,11.986,6.396,62.2,0.6597,cone_3,
141.88,11.983,6.397,63.2,0.6644,cone_3,
141.93,11.980,6.398,64.3,0.6693,cone_3,
141.98,11.977,6.398,65.4,0.6745,cone_3,
142.04,11.974,6.399,66.6,0.6801,cone_3,
142.09,11.971,6.400,67.1,0.6825,cone_3,
142.14,11.969,6.403,62.8,0.6623,cone_3,
142.19,11.968,6.407,57.9,0.6408,cone_3,
142.24,11.966,6.411,52.8,0.6205,cone_3,
142.30,11.965,6.415,47.8,0.6039,cone_3,
142.35,11.965,6.420,42.9,0.5902,cone_3,
142.40,11.964,6.424,38.1,0.5802,cone_3,
142.45,11.964,6.429,33.3,0.5733,cone_3,
142.50,11.964,6.434,28.7,0.5697,cone_3,
142.55,11.964,6.438,24.7,0.5691,cone_3,
142.60,11.964,6.443,21.1,0.5701,cone_3,
142.66,11.964,6.448,17.3,0.5728,cone_3,
142.71,11.965,6.452,14.1,0.5761,cone_3,
142.76,11.965,6.458,10.9,0.5803,cone_3,
142.81,11.966,6.463,8.1,0.5846,cone_3,
142.86,11.967,6.468,5.6,0.5886,cone_3,
142.91,11.967,6.473,3.3,0.5927,cone_3,
142.97,11.968,6.479,1.2,0.5963,cone_3,
143.02,11.969,6.484,-0.8,0.5990,cone_3,
143.07,11.970,6.489,-2.4,0.6001,cone_3,
143.12,11.971,6.494,-4.1,0.6002,cone_3,
143.17,11.973,6.498,-5.6,0.5996,cone_3,
143.23,11.974,6.501,-6.9,0.5985,cone_3,
143.28,11.975,6.505,-8.1,0.5970,cone_3,
143.33,11.976,6.508,-9.2,0.5951,cone_3,
143.38,11.977,6.511,-10.3,0.5930,cone_3,
143.43,11.978,6.514,-11.4,0.5906,cone_3,
143.49,11.979,6.517,-12.5,0.5875,cone_3,
143.54,11.981,6.520,-13.7,0.5839,cone_3,
143.59,11.982,6.523,-14.9,0.5797,cone_3,
143.64,11.984,6.527,-16.2,0.5749,cone_3,
143.69,11.985,6.530,-17.5,0.5695,cone_3,
143.75,11.987,6.533,-18.7,0.5639,cone_3,
143.80,11.989,6.536,-20.0,0.5578,cone_3,
143.85,11.991,6.539,-21.2,0.5516,cone_3,
143.90,11.993,6.542,-22.4,0.5446,cone_3,
143.95,11.994,6.545,-23.6,0.5373,cone_3,
144.00,11.996,6.548,-24.8,0.5298,cone_3,
144.06,11.998,6.550,-26.0,0.5221,cone_3,
144.11,12.000,6.553,-27.1,0.5139,cone_3,
144.16,12.002,6.555,-28.2,0.5066,cone_3,
144.21,12.004,6.558,-29.3,0.4986,cone_3,
144.27,12.006,6.560,-30.4,0.4910,cone_3,
144.32,12.009,6.563,-31.6,0.4829,cone_3,
144.37,12.011,6.566,-32.8,0.4754,cone_3,
144.42,12.013,6.568,-34.1,0.4672,cone_3,
144.47,12.016,6.571,-35.3,0.4597,cone_3,
144.52,12.019,6.573,-36.5,0.4524,cone_3,
144.58,12.021,6.576,-37.7,0.4456,cone_3,
144.63,12.024,6.578,-39.0,0.4389,cone_3,
144.68,12.027,6.580,-40.2,0.4327,cone_3,
144.73,12.029,6.583,-41.4,0.4267,cone_3,
144.78,12.032,6.585,-42.6,0.4210,cone_3,
144.84,12.035,6.587,-43.7,0.4162,cone_3,
144.89,12.037,6.588,-44.8,0.4116,cone_3,
144.94,12.040,6.590,-45.8,0.4076,cone_3,
144.99,12.042,6.592,-46.9,0.4036,cone_3,
145.04,12.045,6.594,-48.1,0.3996,cone_3,
145.09,12.049,6.596,-49.0,0.3960,cone_3,
145.15,12.052,6.594,-49.1,0.3966,cone_3,
145.20,12.055,6.592,-52.8,0.3963,cone_3,
145.25,12.057,6.590,-57.3,0.3982,cone_3,
145.30,12.059,6.589,-61.2,0.4028,cone_3,
145.35,12.061,6.588,-64.8,0.4095,cone_3,
145.40,12.063,6.587,-68.2,0.4178,cone_3,
145.46,12.065,6.586,-71.0,0.4263,cone_3,
145.51,12.067,6.585,-73.6,0.4355,cone_3,
145.56,12.069,6.585,-75.8,0.4437,cone_3,
145.61,12.070,6.584,-77.9,0.4524,cone_3,
145.66,12.072,6.583,-79.6,0.4600,cone_3,
145.71,12.074,6.583,-81.4,0.4682,cone_3,
145.76,12.076,6.582,-82.9,0.4756,cone_3,
145.81,12.077,6.582,-84.5,0.4823,cone_3,
145.87,12.079,6.581,-85.8,0.4877,cone_3,
145.92,12.081,6.580,-87.1,0.4922,cone_3,
145.97,12.083,6.580,-88.3,0.4963,cone_3,
146.02,12.085,6.579,-89.5,0.4998,cone_3,
146.07,12.087,6.579,-90.7,0.5026,cone_3,
146.12,12.089,6.578,-91.9,0.5051,cone_3,
146.18,12.090,6.577,-93.1,0.5073,cone_3,
146.23,12.092,6.577,-94.3,0.5089,cone_3,
146.28,12.094,6.576,-95.5,0.5101,cone_3,
146.33,12.096,6.575,-96.7,0.5109,cone_3,
146.38,12.097,6.574,-97.7,0.5112,cone_3,
146.44,12.099,6.573,-98.9,0.5111,cone_3,
146.49,12.101,6.573,-99.9,0.5107,cone_3,
146.54,12.102,6.572,-101.1,0.5099,cone_3,
146.59,12.104,6.571,-102.3,0.5085,cone_3,
146.64,12.106,6.569,-103.6,0.5066,cone_3,
146.69,12.108,6.568,-104.8,0.5042,cone_3,
146.75,12.110,6.567,-106.1,0.5014,cone_3,
146.80,12.112,6.566,-107.3,0.4981,cone_3,
146.85,12.113,6.565,-108.5,0.4944,cone_3,
146.90,12.115,6.563,-109.7,0.4902,cone_3,
146.95,12.117,6.562,-110.9,0.4858,cone_3,
147.00,12.118,6.561,-112.1,0.4813,cone_3,
147.06,12.120,6.559,-113.4,0.4771,cone_3,
147.11,12.122,6.558,-114.5,0.4733,cone_3,
147.16,12.123,6.557,-115.6,0.4699,cone_3,
147.21,12.125,6.555,-116.8,0.4666,cone_3,
147.26,12.126,6.554,-117.9,0.4638,cone_3,
147.32,12.128,6.552,-119.1,0.4609,cone_3,
147.37,12.129,6.551,239.7,0.4583,cone_3,
147.42,12.131,6.549,238.5,0.4559,cone_3,
147.47,12.132,6.547,237.3,0.4538,cone_3,
147.52,12.134,6.545,236.0,0.4520,cone_3,
147.57,12.135,6.544,234.8,0.4507,cone_3,
147.63,12.135,6.542,234.5,0.4516,cone_3,
147.68,12.136,6.541,233.3,0.4500,cone_3,
147.73,12.136,6.540,232.1,0.4486,cone_3,
147.78,12.136,6.539,230.9,0.4474,cone_3,
147.83,12.136,6.538,229.6,0.4464,cone_3,
147.89,12.136,6.537,228.5,0.4458,cone_3,
147.94,12.136,6.536,227.4,0.4455,cone_3,
147.99,12.136,6.535,226.3,0.4453,cone_3,
148.04,12.137,6.534,225.2,0.4454,cone_3,
148.09,12.137,6.534,224.1,0.4456,cone_3,
148.15,12.137,6.533,222.9,0.4462,cone_3,
148.20,12.137,6.531,221.6,0.4470,cone_3,
148.25,12.137,6.530,220.4,0.4481,cone_3,
148.30,12.137,6.529,219.1,0.4495,cone_3,
148.35,12.137,6.528,218.0,0.4510,cone_3,
148.40,12.137,6.527,216.8,0.4529,cone_3,
148.46,12.137,6.526,216.0,0.4545,cone_3,
148.51,12.135,6.525,216.0,0.4561,cone_3,
148.56,12.131,6.522,216.0,0.4591,cone_3,
148.61,12.124,6.517,216.0,0.4643,cone_3,
148.66,12.117,6.512,216.0,0.4698,cone_3,
148.71,12.107,6.505,216.0,0.4774,cone_3,
148.77,12.097,6.497,216.0,0.4854,cone_3,
148.82,12.086,6.490,216.0,0.4936,cone_3,
148.87,12.076,6.482,216.0,0.5022,cone_3,
148.92,12.064,6.473,216.0,0.5123,cone_3,
148.97,12.052,6.465,216.0,0.5221,cone_3,
149.02,12.040,6.456,216.0,0.5324,cone_3,
149.08,12.029,6.448,216.0,0.5423,cone_3,
149.13,12.017,6.439,216.0,0.5529,cone_3,
149.18,12.004,6.430,216.0,0.5642,cone_3,
149.23,11.993,6.421,216.0,0.5750,cone_3,
149.28,11.980,6.413,216.0,0.5862,cone_3,
149.34,11.969,6.404,216.0,0.5970,cone_3,
149.39,11.957,6.396,216.0,0.6080,cone_3,
149.44,11.947,6.388,216.0,0.6177,cone_3,
149.49,11.936,6.381,216.0,0.6277,cone_3,
149.54,11.926,6.373,216.0,0.6380,cone_3,
149.59,11.915,6.365,216.0,0.6484,cone_3,
149.65,11.904,6.357,216.0,0.6596,cone_3,
149.70,11.892,6.348,216.0,0.6714,cone_3,
149.75,11.883,6.342,216.0,0.6798,cone_3,
149.80,11.872,6.334,216.0,0.6910,cone_3,
149.85,11.860,6.326,216.0,0.7028,cone_3,
149.90,11.848,6.317,216.0,0.7151,cone_3,
149.95,11.837,6.308,216.0,0.7270,cone_3,
150.01,11.825,6.300,216.0,0.7390,cone_3,
150.06,11.813,6.291,216.0,0.7510,cone_3,
150.11,11.802,6.283,216.0,0.7634,cone_3,
150.16,11.790,6.275,216.0,0.7751,cone_3,
150.22,11.779,6.266,216.0,0.7871,cone_3,
150.27,11.769,6.259,216.0,0.7976,cone_3,
150.32,11.758,6.251,216.0,0.8089,cone_3,
150.37,11.749,6.245,216.0,0.8187,cone_3,
150.42,11.737,6.236,216.0,0.8314,cone_3,
150.47,11.726,6.228,216.0,0.8439,cone_3,
150.53,11.714,6.219,216.0,0.8565,cone_3,
150.58,11.702,6.210,216.0,0.8696,cone_3,
150.63,11.690,6.202,216.0,0.8825,cone_3,
150.68,11.678,6.193,216.0,0.8952,cone_3,
150.73,11.667,6.185,216.0,0.9074,cone_3,
150.78,11.656,6.177,216.0,0.9199,cone_3,
150.83,11.645,6.169,216.0,0.9197,B_fresta70_2,
150.89,11.633,6.160,216.0,0.9109,B_fresta70_2,
150.94,11.621,6.152,216.0,0.9028,B_fresta70_2,
150.99,11.610,6.144,216.0,0.8948,B_fresta70_2,
151.04,11.600,6.136,216.0,0.8871,B_fresta70_2,
151.10,11.588,6.128,216.0,0.8788,B_fresta70_2,
151.15,11.578,6.121,216.0,0.8714,B_fresta70_2,
151.20,11.567,6.112,216.0,0.8630,B_fresta70_2,
151.25,11.563,6.110,215.5,0.8608,B_fresta70_2,
151.30,11.562,6.109,214.2,0.8618,B_fresta70_1,
151.35,11.562,6.109,213.1,0.8628,B_fresta70_1,
151.41,11.561,6.108,211.8,0.8642,B_fresta70_1,
151.46,11.561,6.108,210.6,0.8656,B_fresta70_1,
151.51,11.560,6.108,209.3,0.8672,B_fresta70_1,
151.56,11.560,6.107,208.2,0.8688,B_fresta70_1,
151.61,11.559,6.107,206.9,0.8708,B_fresta70_1,
151.67,11.559,6.106,205.7,0.8727,B_fresta70_1,
151.72,11.558,6.106,204.6,0.8748,B_fresta70_1,
151.77,11.558,6.106,203.8,0.8762,B_fresta70_1,
151.82,11.556,6.105,203.8,0.8753,B_fresta70_1,
151.87,11.551,6.103,203.8,0.8733,B_fresta70_1,
151.92,11.544,6.100,203.8,0.8700,B_fresta70_1,
151.97,11.534,6.095,203.8,0.8657,B_fresta70_1,
