t,x,y,yaw_deg,folga_min,obj,evento
116.48,11.946,6.422,1.1,0.6532,cone_3,
116.53,11.946,6.426,-0.1,0.6550,cone_3,
116.59,11.947,6.429,-1.4,0.6567,cone_3,
116.64,11.948,6.433,-2.7,0.6578,cone_3,
116.69,11.949,6.437,-4.0,0.6583,cone_3,
116.74,11.950,6.440,-5.3,0.6583,cone_3,
116.79,11.951,6.444,-6.5,0.6577,cone_3,
116.84,11.952,6.447,-7.8,0.6566,cone_3,
116.89,11.953,6.451,-9.0,0.6550,cone_3,
116.94,11.954,6.454,-10.3,0.6529,cone_3,
116.99,11.956,6.457,-11.5,0.6504,cone_3,
117.05,11.957,6.461,-12.6,0.6474,cone_3,
117.10,11.958,6.464,-14.0,0.6436,cone_3,
117.15,11.960,6.467,-15.2,0.6394,cone_3,
117.20,11.962,6.471,-16.5,0.6347,cone_3,
117.25,11.963,6.474,-17.8,0.6295,cone_3,
117.31,11.965,6.477,-19.0,0.6239,cone_3,
117.36,11.967,6.480,-20.3,0.6175,cone_3,
117.41,11.969,6.483,-21.6,0.6107,cone_3,
117.46,11.971,6.486,-22.8,0.6037,cone_3,
117.51,11.973,6.489,-24.0,0.5962,cone_3,
117.56,11.975,6.492,-25.2,0.5879,cone_3,
117.62,11.977,6.495,-26.6,0.5787,cone_3,
117.67,11.979,6.498,-27.8,0.5700,cone_3,
117.72,11.981,6.500,-29.0,0.5617,cone_3,
117.77,11.984,6.503,-30.2,0.5530,cone_3,
117.82,11.986,6.506,-31.5,0.5446,cone_3,
117.88,11.988,6.509,-32.8,0.5364,cone_3,
117.93,11.991,6.511,-34.0,0.5287,cone_3,
117.98,11.993,6.514,-35.3,0.5210,cone_3,
118.03,11.996,6.516,-36.6,0.5135,cone_3,
118.08,11.999,6.519,-37.6,0.5072,cone_3,
118.13,12.002,6.519,-39.7,0.5001,cone_3,
118.18,12.006,6.519,-44.8,0.4877,cone_3,
118.23,12.009,6.518,-49.7,0.4798,cone_3,
118.29,12.013,6.518,-54.4,0.4763,cone_3,
118.34,12.016,6.518,-58.4,0.4764,cone_3,
118.39,12.020,6.517,-62.1,0.4792,cone_3,
118.44,12.023,6.517,-65.2,0.4832,cone_3,
118.49,12.026,6.517,-67.9,0.4883,cone_3,
118.54,12.030,6.517,-70.5,0.4943,cone_3,
118.59,12.033,6.517,-72.8,0.5007,cone_3,
118.65,12.036,6.516,-75.1,0.5077,cone_3,
118.70,12.040,6.516,-77.0,0.5144,cone_3,
118.75,12.043,6.516,-78.9,0.5216,cone_3,
118.80,12.047,6.516,-80.5,0.5282,cone_3,
118.85,12.050,6.515,-82.1,0.5356,cone_3,
118.90,12.054,6.515,-83.5,0.5420,cone_3,
118.95,12.057,6.515,-84.8,0.5482,cone_3,
119.01,12.061,6.514,-86.1,0.5538,cone_3,
119.06,12.064,6.514,-87.4,0.5587,cone_3,
119.11,12.068,6.513,-88.6,0.5630,cone_3,
119.16,12.071,6.513,-89.8,0.5667,cone_3,
119.21,12.074,6.512,-91.0,0.5699,cone_3,
119.26,12.078,6.511,-92.3,0.5727,cone_3,
119.32,12.081,6.511,-93.5,0.5748,cone_3,
119.37,12.085,6.510,-94.8,0.5765,cone_3,
119.42,12.088,6.509,-96.1,0.5776,cone_3,
119.47,12.092,6.508,-97.4,0.5781,cone_3,
119.52,12.095,6.506,-98.6,0.5780,cone_3,
119.57,12.099,6.505,-99.9,0.5773,cone_3,
119.63,12.102,6.504,-101.2,0.5761,cone_3,
119.68,12.105,6.503,-102.5,0.5743,cone_3,
119.73,12.108,6.501,-103.7,0.5720,cone_3,
119.78,12.112,6.500,-105.0,0.5690,cone_3,
119.83,12.115,6.498,-106.2,0.5658,cone_3,
119.88,12.118,6.496,-107.5,0.5616,cone_3,
119.94,12.121,6.495,-108.7,0.5573,cone_3,
119.99,12.124,6.493,-110.0,0.5526,cone_3,
120.04,12.127,6.491,-111.2,0.5483,cone_3,
120.09,12.130,6.489,-112.5,0.5443,cone_3,
120.14,12.133,6.487,-113.7,0.5406,cone_3,
120.19,12.136,6.485,-115.0,0.5371,cone_3,
120.24,12.139,6.483,-116.3,0.5341,cone_3,
120.30,12.142,6.481,-117.6,0.5313,cone_3,
120.35,12.145,6.478,-118.9,0.5289,cone_3,
120.40,12.148,6.476,239.9,0.5270,cone_3,
120.45,12.150,6.474,238.6,0.5254,cone_3,
120.50,12.153,6.471,237.4,0.5244,cone_3,
120.55,12.154,6.469,236.8,0.5252,cone_3,
120.61,12.156,6.467,235.5,0.5239,cone_3,
120.66,12.157,6.465,234.3,0.5229,cone_3,
120.71,12.158,6.464,233.0,0.5222,cone_3,
120.76,12.159,6.462,231.8,0.5218,cone_3,
120.81,12.160,6.460,230.5,0.5217,cone_3,
120.86,12.162,6.459,229.3,0.5220,cone_3,
120.92,12.163,6.457,228.0,0.5225,cone_3,
120.97,12.164,6.455,226.8,0.5234,cone_3,
121.02,12.165,6.453,225.5,0.5246,cone_3,
121.07,12.166,6.451,224.2,0.5261,cone_3,
121.12,12.167,6.449,223.0,0.5280,cone_3,
121.17,12.168,6.447,221.8,0.5300,cone_3,
121.22,12.168,6.445,220.5,0.5324,cone_3,
121.28,12.169,6.443,219.3,0.5352,cone_3,
121.33,12.170,6.441,218.0,0.5383,cone_3,
121.38,12.171,6.439,216.7,0.5416,cone_3,
121.43,12.170,6.437,216.7,0.5436,cone_3,
121.48,12.166,6.434,216.7,0.5467,cone_3,
121.53,12.158,6.428,216.7,0.5518,cone_3,
121.58,12.148,6.421,216.7,0.5595,cone_3,
121.64,12.139,6.414,216.7,0.5664,cone_3,
121.69,12.127,6.405,216.7,0.5756,cone_3,
121.74,12.115,6.396,216.7,0.5852,cone_3,
121.79,12.102,6.387,216.7,0.5950,cone_3,
121.84,12.090,6.377,216.7,0.6050,cone_3,
121.89,12.078,6.368,216.7,0.6151,cone_3,
121.94,12.066,6.359,216.7,0.6254,cone_3,
122.00,12.053,6.350,216.7,0.6359,cone_3,
122.05,12.041,6.341,216.7,0.6461,cone_3,
122.10,12.029,6.332,216.7,0.6566,cone_3,
122.15,12.017,6.323,216.7,0.6673,cone_3,
122.20,12.006,6.314,216.7,0.6779,cone_3,
122.25,11.993,6.305,216.7,0.6891,cone_3,
122.30,11.982,6.297,216.7,0.6994,cone_3,
122.35,11.970,6.288,216.7,0.7108,cone_3,
122.41,11.958,6.279,216.7,0.7219,cone_3,
122.46,11.946,6.270,216.7,0.7333,cone_3,
122.51,11.934,6.261,216.7,0.7448,cone_3,
122.56,11.922,6.252,216.7,0.7566,cone_3,
122.61,11.909,6.243,216.7,0.7688,cone_3,
122.66,11.897,6.233,216.7,0.7808,cone_3,
122.71,11.885,6.225,216.7,0.7924,cone_3,
122.76,11.873,6.215,216.7,0.8046,cone_3,
122.82,11.860,6.206,216.7,0.8174,cone_3,
122.87,11.848,6.197,216.7,0.8298,cone_3,
122.92,11.836,6.188,216.7,0.8420,cone_3,
122.97,11.823,6.179,216.7,0.8548,cone_3,
123.02,11.812,6.170,216.7,0.8661,cone_3,
123.08,11.800,6.161,216.7,0.8786,cone_3,
123.13,11.788,6.153,216.7,0.8908,cone_3,
123.18,11.776,6.143,216.7,0.8933,B_fresta70_2,
123.23,11.764,6.134,216.7,0.8845,B_fresta70_2,
123.28,11.752,6.125,216.7,0.8756,B_fresta70_2,
123.33,11.740,6.117,216.7,0.8668,B_fresta70_2,
123.38,11.728,6.107,216.7,0.8576,B_fresta70_2,
123.44,11.716,6.098,216.7,0.8485,B_fresta70_2,
123.49,11.704,6.090,216.7,0.8397,B_fresta70_2,
123.54,11.692,6.081,216.7,0.8307,B_fresta70_2,
123.59,11.680,6.072,216.7,0.8218,B_fresta70_2,
123.64,11.669,6.063,216.7,0.8133,B_fresta70_2,
123.69,11.656,6.054,216.7,0.8042,B_fresta70_2,
123.75,11.644,6.045,216.7,0.7950,B_fresta70_2,
123.80,11.633,6.036,216.7,0.7864,B_fresta70_2,
123.85,11.627,6.032,216.4,0.7829,B_fresta70_2,
123.90,11.627,6.032,215.1,0.7838,B_fresta70_2,
123.95,11.626,6.032,213.9,0.7848,B_fresta70_2,
124.00,11.626,6.031,212.6,0.7860,B_fresta70_2,
124.05,11.625,6.031,211.3,0.7874,B_fresta70_2,
124.11,11.625,6.030,210.0,0.7918,B_fresta70_2,
124.16,11.624,6.030,208.7,0.7961,B_fresta70_1,
124.21,11.624,6.030,207.4,0.7926,B_fresta70_1,
124.26,11.623,6.029,206.2,0.7946,B_fresta70_1,
124.31,11.623,6.029,204.9,0.7969,B_fresta70_1,
124.36,11.621,6.028,204.6,0.7968,B_fresta70_1,
124.41,11.617,6.026,204.6,0.7946,B_fresta70_1,
124.47,11.608,6.022,204.6,0.7908,B_fresta70_1,
124.52,11.597,6.017,204.6,0.7857,B_fresta70_1,
124.57,11.584,6.011,204.6,0.7796,B_fresta70_1,
124.62,11.571,6.005,204.6,0.7737,B_fresta70_1,
124.67,11.557,5.999,204.6,0.7676,B_fresta70_1,
124.72,11.544,5.993,204.6,0.7614,B_fresta70_1,
124.78,11.530,5.987,204.6,0.7552,B_fresta70_1,
124.83,11.517,5.980,204.6,0.7489,B_fresta70_1,
124.88,11.503,5.974,204.6,0.7425,B_fresta70_1,
124.93,11.488,5.967,204.6,0.7360,B_fresta70_1,
124.98,11.475,5.961,204.6,0.7297,B_fresta70_1,
125.03,11.461,5.955,204.6,0.7233,B_fresta70_1,
125.08,11.447,5.948,204.6,0.7170,B_fresta70_1,
125.13,11.433,5.942,204.6,0.7107,B_fresta70_1,
125.19,11.419,5.936,204.6,0.7043,B_fresta70_1,
125.24,11.405,5.929,204.6,0.6980,B_fresta70_1,
125.29,11.392,5.923,204.6,0.6920,B_fresta70_1,
125.34,11.379,5.917,204.6,0.6859,B_fresta70_1,
125.39,11.366,5.911,204.6,0.6798,B_fresta70_1,
125.45,11.353,5.905,204.6,0.6738,B_fresta70_1,
125.50,11.339,5.899,204.6,0.6677,B_fresta70_1,
125.55,11.326,5.893,204.6,0.6615,B_fresta70_1,
125.60,11.312,5.887,204.6,0.6555,B_fresta70_1,
125.65,11.299,5.881,204.6,0.6494,B_fresta70_1,
125.70,11.286,5.875,204.6,0.6435,B_fresta70_1,
125.76,11.272,5.869,204.6,0.6372,B_fresta70_1,
125.81,11.259,5.863,204.6,0.6312,B_fresta70_1,
125.86,11.246,5.857,204.6,0.6252,B_fresta70_1,
125.91,11.234,5.851,204.6,0.6196,B_fresta70_1,
125.96,11.220,5.845,204.6,0.6133,B_fresta70_1,
126.01,11.207,5.839,204.6,0.6074,B_fresta70_1,
126.07,11.194,5.833,204.6,0.6012,B_fresta70_1,
126.12,11.182,5.827,204.6,0.5958,B_fresta70_1,
126.17,11.169,5.821,204.6,0.5898,B_fresta70_1,
126.22,11.157,5.816,204.6,0.5846,B_fresta70_1,
126.27,11.145,5.810,204.6,0.5788,B_fresta70_1,
126.32,11.132,5.804,204.6,0.5730,B_fresta70_1,
126.37,11.119,5.798,204.6,0.5669,B_fresta70_1,
126.42,11.106,5.792,204.6,0.5610,B_fresta70_1,
126.48,11.093,5.786,204.6,0.5550,B_fresta70_1,
126.53,11.080,5.780,204.6,0.5491,B_fresta70_1,
126.58,11.067,5.774,204.6,0.5430,B_fresta70_1,
126.63,11.054,5.769,204.6,0.5374,B_fresta70_1,
126.68,11.041,5.763,204.6,0.5313,B_fresta70_1,
126.73,11.028,5.757,204.6,0.5255,B_fresta70_1,
126.79,11.015,5.751,204.6,0.5195,B_fresta70_1,
126.84,11.003,5.745,204.6,0.5138,B_fresta70_1,
126.89,10.990,5.739,204.6,0.5078,B_fresta70_1,
126.94,10.978,5.734,204.6,0.5024,B_fresta70_1,
126.99,10.966,5.728,204.6,0.4968,B_fresta70_1,
127.05,10.953,5.723,204.6,0.4912,B_fresta70_1,
127.10,10.941,5.717,204.6,0.4854,B_fresta70_1,
127.15,10.928,5.711,204.6,0.4797,B_fresta70_1,
127.20,10.916,5.705,204.6,0.4739,B_fresta70_1,
127.25,10.903,5.700,204.6,0.4683,B_fresta70_1,
127.30,10.891,5.694,204.6,0.4626,B_fresta70_1,
127.35,10.878,5.688,204.6,0.4567,B_fresta70_1,
127.41,10.866,5.682,204.6,0.4511,B_fresta70_1,
127.46,10.854,5.677,204.6,0.4456,B_fresta70_1,
127.51,10.841,5.671,204.6,0.4400,B_fresta70_1,
127.56,10.829,5.666,204.6,0.4343,B_fresta70_1,
127.61,10.817,5.660,204.6,0.4287,B_fresta70_1,
127.66,10.811,5.658,204.2,0.4271,B_fresta70_1,
127.71,10.811,5.657,202.9,0.4296,B_fresta70_1,
127.76,10.810,5.657,201.7,0.4323,B_fresta70_1,
127.82,10.809,5.657,200.4,0.4353,B_fresta70_1,
127.87,10.809,5.656,199.2,0.4382,B_fresta70_1,
127.92,10.808,5.656,197.9,0.4415,B_fresta70_1,
127.97,10.808,5.656,196.6,0.4448,B_fresta70_1,
128.02,10.807,5.656,195.3,0.4484,B_fresta70_1,
128.07,10.806,5.655,194.0,0.4521,B_fresta70_1,
128.12,10.806,5.655,192.8,0.4559,B_fresta70_1,
128.18,10.804,5.655,192.4,0.4569,B_fresta70_1,
128.23,10.800,5.654,192.4,0.4558,B_fresta70_1,
128.28,10.791,5.652,192.4,0.4539,B_fresta70_1,
128.33,10.779,5.649,192.4,0.4512,B_fresta70_1,
128.38,10.765,5.646,192.4,0.4482,B_fresta70_1,
128.43,10.752,5.643,192.4,0.4453,B_fresta70_1,
128.49,10.740,5.640,192.4,0.4427,B_fresta70_1,
128.54,10.727,5.638,192.4,0.4399,B_fresta70_1,
128.59,10.714,5.635,192.4,0.4369,B_fresta70_1,
128.64,10.701,5.632,192.4,0.4341,B_fresta70_1,
128.69,10.687,5.629,192.4,0.4312,B_fresta70_1,
128.75,10.674,5.626,192.4,0.4282,B_fresta70_1,
128.80,10.660,5.623,192.4,0.4252,B_fresta70_1,
128.85,10.647,5.620,192.4,0.4222,B_fresta70_1,
128.90,10.633,5.617,192.4,0.4192,B_fresta70_1,
128.95,10.619,5.614,192.4,0.4162,B_fresta70_1,
129.00,10.605,5.611,192.4,0.4132,B_fresta70_1,
129.05,10.592,5.608,192.4,0.4102,B_fresta70_1,
129.11,10.579,5.605,192.4,0.4073,B_fresta70_1,
129.16,10.565,5.602,192.4,0.4043,B_fresta70_1,
129.21,10.552,5.599,192.4,0.4014,B_fresta70_1,
129.26,10.539,5.596,192.4,0.3986,B_fresta70_1,
129.31,10.527,5.594,192.4,0.3959,B_fresta70_1,
129.36,10.513,5.591,192.4,0.3930,B_fresta70_1,
129.42,10.500,5.588,192.4,0.3901,B_fresta70_1,
129.47,10.487,5.585,192.4,0.3873,B_fresta70_1,
129.52,10.474,5.582,192.4,0.3844,B_fresta70_1,
129.57,10.461,5.579,192.4,0.3815,B_fresta70_1,
129.62,10.449,5.577,192.4,0.3787,B_fresta70_1,
129.67,10.435,5.574,192.4,0.3757,B_fresta70_1,
129.72,10.422,5.571,192.4,0.3730,B_fresta70_1,
129.78,10.409,5.568,192.4,0.3700,B_fresta70_1,
129.83,10.396,5.565,192.4,0.3673,B_fresta70_1,
129.88,10.383,5.562,192.4,0.3644,B_fresta70_1,
129.93,10.371,5.559,192.4,0.3616,B_fresta70_1,
129.98,10.366,5.558,191.9,0.3623,B_fresta70_1,
130.03,10.365,5.558,190.7,0.3662,B_fresta70_1,
130.08,10.365,5.558,189.5,0.3702,B_fresta70_1,
130.13,10.364,5.558,188.2,0.3747,B_fresta70_1,
130.18,10.363,5.558,186.9,0.3794,B_fresta70_1,
130.24,10.363,5.558,185.7,0.3841,B_fresta70_1,
130.29,10.362,5.557,184.5,0.3888,B_fresta70_1,
130.34,10.361,5.557,183.2,0.3937,B_fresta70_1,
130.39,10.361,5.557,181.9,0.3989,B_fresta70_1,
130.44,10.360,5.557,180.7,0.4040,B_fresta70_1,
130.49,10.359,5.557,180.2,0.4059,B_fresta70_1,
130.54,10.354,5.557,180.2,0.4059,B_fresta70_1,
130.60,10.346,5.557,180.2,0.4058,B_fresta70_1,
130.65,10.334,5.557,180.2,0.4058,B_fresta70_1,
130.70,10.320,5.557,180.2,0.4057,B_fresta70_1,
130.75,10.306,5.557,180.2,0.4057,B_fresta70_1,
130.80,10.293,5.557,180.2,0.4056,B_fresta70_1,
130.85,10.278,5.557,180.2,0.4055,B_fresta70_1,
130.91,10.263,5.557,180.2,0.4055,B_fresta70_1,
130.96,10.248,5.556,180.2,0.4054,B_fresta70_1,
131.01,10.232,5.556,180.2,0.4053,B_fresta70_1,
131.06,10.217,5.556,180.2,0.4053,B_fresta70_1,
131.11,10.201,5.556,180.2,0.4052,B_fresta70_1,
131.16,10.186,5.556,180.2,0.4051,B_fresta70_1,
131.21,10.171,5.556,180.2,0.4051,B_fresta70_1,
131.26,10.156,5.556,180.2,0.4050,B_fresta70_1,
131.32,10.140,5.556,180.2,0.4049,B_fresta70_1,
131.37,10.125,5.556,180.2,0.4049,B_fresta70_1,
131.42,10.109,5.556,180.2,0.4048,B_fresta70_1,
131.47,10.095,5.556,180.2,0.4047,B_fresta70_1,
131.52,10.081,5.556,180.2,0.4047,B_fresta70_1,
131.57,10.067,5.556,180.2,0.4046,B_fresta70_1,
131.63,10.053,5.556,180.2,0.4046,B_fresta70_1,
131.68,10.037,5.556,180.2,0.4045,B_fresta70_1,
131.73,10.022,5.556,180.2,0.4044,B_fresta70_1,
131.78,10.006,5.555,180.2,0.4043,B_fresta70_1,
131.83,9.991,5.555,180.2,0.4043,B_fresta70_1,
131.88,9.976,5.555,180.2,0.4042,B_fresta70_1,
131.93,9.961,5.555,180.2,0.4041,B_fresta70_1,
131.98,9.945,5.555,180.2,0.4041,B_fresta70_1,
132.03,9.930,5.555,180.2,0.4040,B_fresta70_1,
132.09,9.915,5.555,180.2,0.4040,B_fresta70_1,
132.14,9.900,5.555,180.2,0.4039,B_fresta70_1,
132.19,9.885,5.555,180.2,0.4038,B_fresta70_1,
132.24,9.870,5.555,180.2,0.4038,B_fresta70_1,
132.29,9.856,5.555,180.2,0.4037,B_fresta70_1,
132.34,9.841,5.555,180.2,0.4036,B_fresta70_1,
132.40,9.827,5.555,180.2,0.4036,B_fresta70_1,
132.45,9.812,5.555,180.2,0.4035,B_fresta70_1,
132.50,9.798,5.555,180.2,0.4034,B_fresta70_1,
132.55,9.783,5.554,180.2,0.4034,B_fresta70_1,
132.60,9.768,5.554,180.2,0.4034,B_fresta70_1,
132.65,9.753,5.554,180.2,0.4034,B_fresta70_1,
132.70,9.738,5.554,180.2,0.4034,B_fresta70_1,
132.76,9.723,5.554,180.2,0.4034,B_fresta70_1,
132.81,9.708,5.554,180.2,0.4034,B_fresta70_1,
132.86,9.692,5.554,180.2,0.4034,B_fresta70_1,
132.91,9.677,5.554,180.2,0.4034,B_fresta70_1,
132.96,9.662,5.554,180.2,0.4034,B_fresta70_1,
133.01,9.647,5.554,180.2,0.4034,B_fresta70_1,
133.06,9.633,5.554,180.2,0.4034,B_fresta70_1,
133.11,9.618,5.554,180.2,0.4034,B_fresta70_1,
133.17,9.603,5.554,180.2,0.4034,B_fresta70_1,
133.22,9.589,5.554,180.2,0.4034,B_fresta70_1,
133.27,9.574,5.554,180.2,0.4034,B_fresta70_1,
133.32,9.560,5.553,180.2,0.4034,B_fresta70_1,
133.37,9.550,5.553,180.4,0.4034,B_fresta70_1,
133.42,9.551,5.553,181.6,0.4032,B_fresta70_1,
133.47,9.551,5.553,182.8,0.4026,B_fresta70_1,
133.53,9.552,5.553,184.1,0.4017,B_fresta70_1,
133.58,9.553,5.553,185.3,0.4004,B_fresta70_1,
133.63,9.553,5.554,186.5,0.3989,B_fresta70_1,
133.68,9.554,5.554,187.8,0.3970,B_fresta70_1,
133.73,9.555,5.554,189.0,0.3948,B_fresta70_1,
133.78,9.555,5.554,190.2,0.3924,B_fresta70_1,
133.84,9.556,5.554,191.3,0.3898,B_fresta70_1,
133.89,9.555,5.553,191.7,0.3887,B_fresta70_1,
133.94,9.551,5.553,191.7,0.3887,B_fresta70_1,
133.99,9.543,5.551,191.7,0.3887,B_fresta70_1,
134.04,9.531,5.548,191.7,0.3887,B_fresta70_1,
134.09,9.517,5.545,191.7,0.3887,B_fresta70_1,
134.14,9.503,5.543,191.7,0.3887,B_fresta70_1,
134.19,9.488,5.540,191.7,0.3887,B_fresta70_1,
134.25,9.474,5.537,191.7,0.3887,B_fresta70_1,
134.30,9.460,5.534,191.7,0.3887,B_fresta70_1,
134.35,9.454,5.532,192.1,0.3884,B_fresta70_1,
134.40,9.455,5.533,193.3,0.3874,B_fresta70_1,
134.45,9.455,5.533,194.5,0.3862,B_fresta70_1,
134.50,9.456,5.533,195.6,0.3847,B_fresta70_1,
134.55,9.457,5.533,196.7,0.3830,B_fresta70_1,
134.60,9.457,5.533,197.9,0.3809,B_fresta70_1,
134.65,9.458,5.533,199.1,0.3785,B_fresta70_1,
134.71,9.458,5.533,200.3,0.3758,B_fresta70_1,
134.76,9.459,5.533,201.5,0.3727,B_fresta70_1,
134.81,9.460,5.534,202.7,0.3693,B_fresta70_1,
134.86,9.460,5.534,203.9,0.3656,B_fresta70_1,
134.91,9.459,5.533,204.2,0.3647,B_fresta70_1,
134.96,9.455,5.531,204.2,0.3647,B_fresta70_1,
135.02,9.446,5.527,204.2,0.3647,B_fresta70_1,
135.07,9.435,5.522,204.2,0.3647,B_fresta70_1,
135.12,9.422,5.516,204.2,0.3647,B_fresta70_1,
135.17,9.409,5.511,204.2,0.3647,B_fresta70_1,
135.22,9.403,5.508,204.5,0.3641,B_fresta70_1,
135.27,9.404,5.508,205.7,0.3614,B_fresta70_1,
135.32,9.404,5.508,206.9,0.3586,B_fresta70_1,
135.38,9.405,5.509,208.1,0.3555,B_fresta70_1,
135.43,9.405,5.509,209.3,0.3520,B_fresta70_1,
135.48,9.406,5.509,210.5,0.3482,B_fresta70_1,
135.53,9.406,5.509,211.6,0.3443,B_fresta70_1,
135.58,9.407,5.510,212.8,0.3398,B_fresta70_1,
135.63,9.408,5.510,214.1,0.3352,B_fresta70_1,
135.69,9.408,5.510,215.3,0.3302,B_fresta70_1,
135.74,9.408,5.510,215.8,0.3281,B_fresta70_1,
135.79,9.404,5.507,215.8,0.3281,B_fresta70_1,
135.84,9.397,5.502,215.8,0.3281,B_fresta70_1,
135.89,9.387,5.495,215.8,0.3281,B_fresta70_1,
135.94,9.376,5.487,215.8,0.3281,B_fresta70_1,
135.99,9.365,5.479,215.8,0.3281,B_fresta70_1,
136.04,9.354,5.471,215.8,0.3281,B_fresta70_1,
136.09,9.343,5.463,215.8,0.3281,B_fresta70_1,
136.15,9.333,5.456,215.8,0.3281,B_fresta70_1,
136.20,9.322,5.448,215.8,0.3281,B_fresta70_1,
136.25,9.311,5.441,215.8,0.3281,B_fresta70_1,
136.30,9.301,5.433,215.8,0.3281,B_fresta70_1,
136.35,9.290,5.425,215.8,0.3281,B_fresta70_1,
136.40,9.279,5.417,215.8,0.3281,B_fresta70_1,
136.45,9.276,5.415,216.4,0.3272,B_fresta70_1,
136.50,9.277,5.416,217.5,0.3254,B_fresta70_1,
136.56,9.277,5.416,218.7,0.3232,B_fresta70_1,
136.61,9.278,5.416,219.9,0.3207,B_fresta70_1,
136.66,9.278,5.417,221.1,0.3179,B_fresta70_1,
136.71,9.279,5.417,222.4,0.3149,B_fresta70_1,
136.76,9.279,5.417,223.6,0.3114,B_fresta70_1,
136.81,9.280,5.418,224.8,0.3077,B_fresta70_1,
136.86,9.280,5.418,226.0,0.3039,B_fresta70_1,
136.92,9.281,5.419,227.2,0.2999,B_fresta70_1,
136.97,9.281,5.419,228.3,0.2959,B_fresta70_1,
137.02,9.280,5.417,228.3,0.2959,B_fresta70_1,
137.07,9.276,5.413,228.3,0.2959,B_fresta70_1,
137.12,9.269,5.406,228.3,0.2959,B_fresta70_1,
137.17,9.260,5.395,228.3,0.2959,B_fresta70_1,
137.22,9.250,5.384,228.3,0.2959,B_fresta70_1,
137.28,9.240,5.373,228.3,0.2959,B_fresta70_1,
137.33,9.230,5.361,228.3,0.2959,B_fresta70_1,
137.38,9.220,5.350,228.3,0.2959,B_fresta70_1,
137.43,9.210,5.339,228.3,0.2959,B_fresta70_1,
137.48,9.199,5.327,228.3,0.2959,B_fresta70_1,
137.53,9.190,5.317,228.3,0.2959,B_fresta70_1,
137.58,9.180,5.305,228.3,0.2959,B_fresta70_1,
137.64,9.170,5.295,228.3,0.2959,B_fresta70_1,
137.69,9.161,5.284,228.3,0.2959,B_fresta70_1,
137.74,9.152,5.274,228.3,0.2959,B_fresta70_1,
137.79,9.142,5.263,228.3,0.2959,B_fresta70_1,
137.84,9.133,5.252,228.3,0.2959,B_fresta70_1,
137.89,9.122,5.241,228.3,0.2959,B_fresta70_1,
137.95,9.112,5.229,228.3,0.2959,B_fresta70_1,
138.00,9.102,5.217,228.3,0.2959,B_fresta70_1,
138.05,9.092,5.206,228.3,0.2959,B_fresta70_1,
138.10,9.081,5.194,228.3,0.2959,B_fresta70_1,
138.15,9.071,5.183,228.3,0.2959,B_fresta70_1,
138.20,9.061,5.172,228.3,0.2959,B_fresta70_1,
138.25,9.051,5.160,228.3,0.2959,B_fresta70_1,
138.31,9.041,5.149,228.3,0.2959,B_fresta70_1,
138.36,9.031,5.138,228.3,0.2959,B_fresta70_1,
138.41,9.022,5.127,228.3,0.2959,B_fresta70_1,
138.46,9.012,5.117,228.3,0.2959,B_fresta70_1,
138.51,9.003,5.107,228.3,0.2959,B_fresta70_1,
138.56,8.994,5.096,228.3,0.2959,B_fresta70_1,
138.62,8.983,5.084,228.3,0.2959,B_fresta70_1,
138.67,8.973,5.073,228.3,0.2959,B_fresta70_1,
138.72,8.963,5.062,228.3,0.2959,B_fresta70_1,
138.77,8.953,5.051,228.3,0.2959,B_fresta70_1,
138.82,8.944,5.040,228.3,0.2959,B_fresta70_1,
138.87,8.933,5.028,228.3,0.2959,B_fresta70_1,
138.92,8.924,5.017,228.3,0.2959,B_fresta70_1,
138.97,8.913,5.006,228.3,0.2959,B_fresta70_1,
139.03,8.903,4.994,228.3,0.2959,B_fresta70_1,
139.08,8.893,4.983,228.3,0.3042,B_fresta70_1,
139.13,8.883,4.972,228.3,0.3142,B_fresta70_1,
139.18,8.873,4.960,228.3,0.3207,C_fresta60_1,
139.23,8.863,4.949,228.3,0.3207,C_fresta60_1,
139.28,8.853,4.938,228.3,0.3207,C_fresta60_1,
139.33,8.844,4.928,228.3,0.3207,C_fresta60_1,
139.39,8.834,4.917,228.3,0.3207,C_fresta60_1,
139.44,8.824,4.906,228.3,0.3207,C_fresta60_1,
139.49,8.814,4.894,228.3,0.3207,C_fresta60_1,
139.54,8.805,4.884,228.3,0.3207,C_fresta60_1,
139.59,8.802,4.881,227.6,0.3230,C_fresta60_1,
139.64,8.802,4.881,226.3,0.3269,C_fresta60_1,
139.70,8.801,4.880,225.0,0.3306,C_fresta60_1,
139.75,8.801,4.880,223.7,0.3340,C_fresta60_1,
139.80,8.800,4.879,222.5,0.3370,C_fresta60_1,
139.85,8.800,4.879,221.2,0.3399,C_fresta60_1,
139.90,8.799,4.878,219.9,0.3425,C_fresta60_1,
139.95,8.799,4.878,218.7,0.3447,C_fresta60_1,
140.00,8.799,4.877,217.6,0.3465,C_fresta60_1,
140.05,8.798,4.877,216.4,0.3482,C_fresta60_1,
140.11,8.798,4.876,215.4,0.3494,C_fresta60_1,
140.16,8.795,4.874,215.4,0.3494,C_fresta60_1,
140.21,8.790,4.871,215.4,0.3494,C_fresta60_1,
140.26,8.789,4.870,214.3,0.3507,C_fresta60_1,
140.31,8.789,4.870,213.0,0.3518,C_fresta60_1,
140.36,8.788,4.870,211.8,0.3527,C_fresta60_1,
