t_wall,px,py,yaw_deg,plan_rel_deg,front_obst_m,cmd_nav_vx,cmd_nav_wz
1788372287.202,8.012,4.791,173.5,-17.4,3.498,0.0000,-3.2774
1788372287.424,8.012,4.790,168.8,-12.7,3.495,0.0000,-3.0314
1788372287.638,8.005,4.792,166.2,-7.1,3.492,0.0000,-2.8032
1788372287.867,7.979,4.804,166.4,-9.3,3.457,0.2545,0.0000
1788372288.097,7.914,4.817,167.1,-13.6,3.399,0.1909,0.0000
1788372288.314,7.853,4.830,167.2,-17.3,3.340,0.1273,0.0000
1788372288.528,7.793,4.843,167.2,-20.9,3.281,0.0955,0.0000
1788372288.762,7.751,4.838,164.3,-18.9,3.226,0.0000,-1.0000
1788372288.970,7.751,4.838,160.0,-14.6,7.832,0.0000,-3.0000
1788372289.185,7.747,4.826,153.9,-9.9,7.094,0.1273,0.0000
1788372289.411,7.743,4.842,153.5,-8.3,6.757,0.1273,0.0000
1788372289.638,7.696,4.870,153.5,-11.0,6.721,0.0636,0.0000
1788372289.851,7.618,4.899,154.8,-20.6,6.681,0.1273,0.0000
1788372290.065,7.563,4.925,154.8,-24.6,6.642,0.0955,0.0000
1788372290.300,7.505,4.951,154.3,-26.5,6.602,0.0000,6.0000
1788372290.519,7.449,4.978,154.3,-29.7,6.563,0.0000,6.0000
1788372290.729,7.414,4.992,154.3,-27.4,6.524,0.0000,6.0000
1788372290.946,7.395,5.001,151.9,-26.3,6.485,0.0000,-3.1704
1788372291.186,7.406,4.992,147.0,-20.9,5.876,0.0318,0.0000
1788372291.401,7.410,4.989,142.0,-15.7,3.589,0.0636,0.0000
1788372291.619,7.377,5.005,141.7,-17.5,3.568,0.2864,0.0000
1788372291.857,7.327,5.043,141.7,-18.2,3.514,0.3500,0.0000
1788372292.078,7.295,5.083,142.0,-19.1,3.455,0.0318,0.0000
1788372292.295,7.246,5.120,142.0,-21.1,3.398,0.0318,0.0000
1788372292.512,7.253,5.134,143.5,-21.2,3.339,0.0636,0.0000
1788372292.744,7.214,5.163,143.6,-14.2,3.281,0.3182,6.0000
1788372292.959,7.157,5.208,143.5,-14.9,3.223,0.2227,0.0000
1788372293.171,7.105,5.248,143.4,-16.9,3.167,0.2864,0.0000
1788372293.405,7.046,5.294,142.6,-15.9,3.112,0.2864,0.0000
1788372293.626,6.995,5.334,142.3,-16.4,3.058,0.2545,0.0000
1788372293.844,6.953,5.368,142.5,-28.5,3.006,0.0000,-1.0000
1788372294.057,6.906,5.405,142.6,-31.6,2.956,0.3182,6.0000
1788372294.296,6.864,5.431,141.9,-33.8,2.908,0.0000,6.0000
1788372294.511,6.816,5.468,141.9,-36.3,2.863,0.0000,6.0000
1788372294.727,6.785,5.487,141.9,-35.4,2.820,0.0000,6.0000
1788372294.960,6.741,5.518,142.0,-16.3,2.785,0.0636,0.0000
1788372295.176,6.687,5.560,142.5,-20.1,2.760,0.2227,0.0000
1788372295.391,6.636,5.599,142.7,-23.9,4.445,0.0955,0.0000
1788372295.605,6.573,5.632,141.9,-27.6,4.399,0.0000,6.0000
1788372295.845,6.523,5.669,141.7,-20.6,4.353,0.0000,-2.7274
1788372296.065,6.515,5.702,141.4,-19.8,4.308,0.0955,0.0000
1788372296.284,6.518,5.702,136.3,-14.5,2.433,0.1909,0.0000
1788372296.519,6.520,5.702,133.1,-11.2,2.391,0.3500,0.0000
1788372296.741,6.520,5.701,128.6,-5.7,2.389,0.2864,0.0000
1788372296.956,6.503,5.717,128.0,-11.5,2.378,0.2545,0.0000
1788372297.175,6.462,5.771,128.0,-12.9,2.323,0.0955,0.0000
1788372297.414,6.424,5.821,127.9,-14.3,2.263,0.3182,0.0000
1788372297.625,6.386,5.869,127.9,-15.8,2.204,0.3182,0.0000
1788372297.838,6.348,5.917,127.9,-5.6,2.144,0.3182,0.0000
1788372298.064,6.286,5.960,128.9,-9.6,2.085,0.2864,0.0000
1788372298.290,6.248,6.008,128.9,-10.8,2.025,0.2864,0.0000
1788372298.504,6.222,6.048,128.2,-9.5,1.965,0.3500,0.0000
1788372298.718,6.186,6.096,127.9,-9.2,1.905,0.2864,0.0000
1788372298.961,6.149,6.145,127.9,-6.1,1.845,0.3500,0.0000
1788372299.182,6.123,6.181,128.5,-7.7,1.786,0.2545,0.0000
1788372299.395,6.085,6.229,128.5,-8.6,1.726,0.3182,0.0000
1788372299.622,6.045,6.273,129.9,-11.9,1.666,0.1909,0.0000
1788372299.844,6.006,6.319,130.0,-14.1,1.607,0.3182,0.0000
1788372300.055,5.966,6.365,130.0,-12.3,1.548,0.2227,0.0000
1788372300.270,5.920,6.406,130.1,-14.9,1.487,0.2864,0.0000
1788372300.502,5.881,6.453,130.1,-16.5,1.428,0.3500,0.0000
1788372300.725,5.849,6.500,129.7,-17.0,1.369,0.2227,0.0000
1788372300.938,5.813,6.547,129.5,-21.7,1.309,0.0000,-1.0000
1788372301.159,5.774,6.594,129.5,-23.9,1.250,0.1273,6.0000
1788372301.388,5.737,6.646,129.7,-22.6,1.190,0.2545,6.0000
1788372301.596,5.699,6.692,129.7,-25.3,1.132,0.3500,6.0000
1788372301.811,5.670,6.729,129.7,-27.7,1.074,0.0000,6.0000
1788372302.058,5.657,6.745,126.5,-25.7,1.020,0.0000,-3.0421
1788372302.272,5.657,6.745,122.2,-21.4,1.017,0.0636,0.0000
1788372302.488,5.650,6.766,117.6,-17.3,1.015,0.0318,0.0000
1788372302.714,5.642,6.790,118.4,-18.5,1.003,0.0636,0.0000
1788372302.939,5.616,6.839,118.8,-21.8,0.950,0.1273,6.0000
1788372303.154,5.577,6.893,118.8,-28.4,0.898,0.0000,-3.1241
1788372303.366,5.555,6.932,118.8,-33.5,0.853,0.0000,-3.3663
1788372303.601,5.524,6.978,118.0,-42.6,0.809,0.0000,-3.6643
1788372303.823,5.508,7.007,116.4,-48.2,0.765,0.0000,-4.0000
1788372304.036,5.508,7.007,112.1,-43.9,0.751,0.0000,-4.0000
1788372304.262,5.505,7.013,107.2,-40.7,0.748,0.0000,-3.7679
1788372304.500,5.501,7.023,104.6,-40.5,0.746,0.0000,-3.6993
1788372304.709,5.490,7.064,102.0,-49.5,0.715,0.0000,-2.8375
1788372304.921,5.483,7.063,96.2,-45.5,0.731,0.0000,0.1625
1788372305.159,5.482,7.062,91.1,-40.8,1.954,0.0000,2.1625
1788372305.385,5.482,7.062,86.0,-35.7,1.951,0.0000,4.0000
1788372305.600,5.486,7.054,80.3,-26.6,1.949,0.0000,4.0000
1788372305.820,5.488,7.056,76.7,-23.0,1.946,0.0000,4.0000
1788372306.048,5.488,7.056,72.4,-18.7,1.944,0.0000,4.0000
1788372306.258,5.488,7.060,67.5,-14.6,1.955,0.0000,4.0000
1788372306.475,5.487,7.068,62.2,-11.6,1.982,0.0000,4.0000
1788372306.709,5.486,7.070,57.0,-7.2,2.026,0.0000,4.0000
1788372306.931,5.478,7.066,51.7,-3.5,2.088,0.0000,4.0000
1788372307.145,5.488,7.074,50.8,-1.4,2.153,0.0000,4.0000
1788372307.375,5.516,7.108,50.9,-2.1,2.123,0.0000,4.0000
1788372307.605,5.535,7.145,56.4,-19.0,2.086,0.0000,4.0000
1788372307.819,5.535,7.145,72.7,-35.4,1.910,0.0000,4.0000
1788372308.035,5.535,7.145,92.4,-55.0,1.869,0.0000,4.0000
1788372308.268,5.529,7.137,110.4,-70.7,0.730,0.0000,4.0000
1788372308.487,5.537,7.134,121.4,-74.3,0.665,0.0000,4.0000
1788372308.696,5.540,7.136,129.0,-80.9,0.670,0.0000,4.0000
1788372308.915,5.536,7.150,134.2,-102.3,0.674,0.0000,3.8932
1788372309.149,5.533,7.145,139.6,-103.9,0.678,0.0000,3.6882
1788372309.369,5.525,7.130,144.6,-102.9,0.691,0.0000,3.4780
1788372309.584,5.524,7.129,149.6,-107.6,0.747,0.0000,3.2195
1788372309.819,5.517,7.150,153.7,-130.2,2.758,0.0000,2.8883
1788372310.042,5.510,7.152,159.2,-139.9,3.040,0.0000,0.0000
1788372310.255,5.507,7.153,164.4,-146.4,3.410,0.0000,0.0000
1788372310.469,5.494,7.148,167.2,-148.7,3.908,0.0000,0.0000
1788372310.692,5.497,7.125,167.4,-135.0,4.051,0.0000,0.0000
1788372310.899,5.497,7.121,167.5,-132.6,4.051,0.0000,0.0000
1788372311.105,5.510,7.097,167.3,-117.1,4.051,0.0000,0.0000
1788372311.322,5.510,7.097,167.3,-117.1,4.051,0.0000,0.0000
1788372311.547,5.510,7.097,167.3,-117.1,4.051,0.0000,0.0000
1788372311.757,5.510,7.097,176.5,94.0,4.189,0.0000,2.0000
1788372311.966,5.510,7.097,-164.2,74.7,5.446,0.0000,4.0000
1788372312.208,5.510,7.097,-149.9,60.5,3.904,0.0000,4.0000
1788372312.430,5.499,7.090,-141.5,53.2,2.886,0.0000,4.0000
1788372312.641,5.503,7.082,-135.8,47.1,2.597,0.0000,4.0000
1788372312.871,5.502,7.084,-130.4,41.7,2.440,0.0000,3.8216
1788372313.100,5.489,7.080,-125.5,38.4,2.329,0.0000,3.6581
1788372313.323,5.477,7.080,-121.0,35.2,2.284,0.0000,3.3891
1788372313.535,5.472,7.070,-117.2,32.2,2.288,0.0000,3.1767
1788372313.771,5.470,7.065,-112.5,23.1,2.280,0.0000,2.8889
1788372313.993,5.493,7.065,-107.5,15.4,2.289,0.2227,0.0000
1788372314.206,5.511,7.056,-102.8,8.6,2.297,0.2545,0.0000
1788372314.432,5.515,7.053,-98.0,3.2,2.297,0.2864,0.0000
1788372314.668,5.526,7.039,-93.9,-9.8,2.646,0.3500,0.0000
1788372314.879,5.530,6.992,-93.9,-11.6,2.744,0.3500,0.0000
1788372315.096,5.527,6.931,-93.9,-12.8,2.727,0.3500,0.0000
1788372315.330,5.523,6.880,-93.9,-12.5,2.709,0.3182,0.0000
1788372315.546,5.519,6.819,-93.9,-12.4,5.223,0.2545,0.0000
1788372315.769,5.516,6.752,-93.6,-14.6,5.165,0.3500,0.0000
1788372315.994,5.512,6.691,-93.6,-16.3,5.104,0.3500,0.0000
1788372316.224,5.515,6.620,-93.9,-17.1,5.043,0.3182,0.0000
1788372316.439,5.511,6.559,-93.9,-17.1,4.983,0.3500,0.0000
1788372316.650,5.510,6.502,-93.6,-17.6,4.923,0.2545,0.0000
1788372316.879,5.506,6.441,-93.6,-9.3,4.863,0.1909,0.0000
1788372317.103,5.498,6.388,-93.4,-10.1,4.802,0.3500,0.0000
1788372317.322,5.495,6.337,-93.4,-10.0,4.742,0.3500,0.0000
1788372317.547,5.486,6.274,-93.3,-9.6,4.683,0.3500,0.0000
1788372317.777,5.482,6.213,-93.3,-9.1,4.624,0.3500,0.0000
1788372317.986,5.476,6.151,-93.8,-8.2,4.565,0.3500,0.0000
1788372318.196,5.472,6.090,-93.8,-6.9,4.505,0.3500,0.0000
1788372318.433,5.458,6.029,-94.7,-4.6,4.446,0.3500,0.0000
1788372318.647,5.453,5.968,-94.7,-4.3,4.387,0.3500,0.0000
1788372318.862,5.434,5.907,-94.8,1.9,4.327,0.3182,0.0000
1788372319.079,5.430,5.856,-94.8,2.2,4.267,0.2864,0.0000
1788372319.316,5.421,5.772,-95.3,3.5,4.206,0.3500,0.0000
1788372319.534,5.415,5.712,-95.3,3.9,4.146,0.3500,0.0000
1788372319.742,5.421,5.647,-95.6,3.2,4.087,0.3500,0.0000
1788372319.986,5.416,5.588,-95.6,-4.5,4.029,0.3500,0.0000
1788372320.203,5.419,5.536,-94.8,-5.6,3.971,0.2864,0.0000
1788372320.419,5.414,5.476,-94.8,-5.3,3.913,0.3500,0.0000
1788372320.633,5.414,5.403,-94.3,-6.3,3.856,0.3500,0.0000
1788372320.868,5.410,5.344,-94.3,-5.3,3.798,0.3500,0.0000
1788372321.085,5.398,5.276,-94.7,-4.3,3.740,0.3500,0.0000
1788372321.311,5.393,5.218,-94.7,-4.3,3.681,0.3500,0.0000
1788372321.564,5.384,5.154,-94.6,-4.0,3.623,0.3500,0.0000
1788372321.812,5.380,5.096,-94.6,-3.6,3.567,0.3500,0.0000
1788372322.134,5.373,5.041,-95.0,1.8,3.510,0.2864,0.0000
1788372322.397,5.368,4.982,-95.0,2.0,3.454,0.3500,0.0000
1788372322.619,5.364,4.928,-94.8,1.9,3.395,0.3500,0.0000
1788372322.836,5.359,4.867,-94.8,2.1,3.336,0.3500,0.0000
1788372323.069,5.351,4.809,-95.8,3.2,3.275,0.3500,0.0000
1788372323.289,5.345,4.748,-95.8,2.5,3.216,0.3182,0.0000
1788372323.506,5.335,4.693,-96.1,2.8,3.157,0.2864,0.0000
1788372323.720,5.328,4.632,-96.1,2.4,3.098,0.2545,0.0000
1788372323.963,5.326,4.565,-95.4,-0.6,3.039,0.2864,0.0000
1788372324.178,5.321,4.504,-95.4,-4.5,2.979,0.0000,-2.0000
1788372324.394,5.321,4.441,-95.0,-12.8,2.919,0.0000,-3.5483
1788372324.625,5.316,4.380,-95.0,-17.7,2.860,0.0000,-3.6282
1788372324.859,5.311,4.349,-95.1,-21.4,2.802,0.0000,-3.6542
1788372325.075,5.307,4.298,-95.1,-25.7,2.743,0.0000,-3.9518
1788372325.293,5.305,4.271,-97.3,-24.9,2.684,0.0000,-4.0000
1788372325.520,5.305,4.271,-102.4,-19.7,2.681,0.0000,-3.7074
1788372325.731,5.282,4.278,-107.7,-11.8,2.678,0.0000,-3.3740
1788372325.947,5.268,4.233,-107.7,-14.8,2.653,0.0000,-3.4248
1788372326.174,5.224,4.160,-106.3,-19.5,2.594,0.0000,-3.6232
1788372326.402,5.212,4.120,-107.9,-19.6,2.534,0.0000,-3.6576
1788372326.620,5.212,4.120,-113.0,-14.5,2.517,0.0000,-3.4299
1788372326.832,5.227,4.127,-117.6,-10.8,2.514,0.0000,-3.1707
1788372327.074,5.218,4.110,-118.7,-15.5,2.507,0.0000,-3.3351
1788372327.293,5.187,4.066,-119.5,-18.4,2.456,0.0000,-3.3349
1788372327.511,5.157,4.013,-119.5,-23.2,2.397,0.0000,-3.4489
1788372327.731,5.136,3.976,-121.1,-26.9,2.340,0.0000,-3.4685
1788372327.960,5.141,3.971,-125.9,-22.9,2.342,0.0000,-3.2583
1788372328.171,5.142,3.970,-131.0,-21.3,4.206,0.0000,-3.1553
1788372328.391,5.128,3.955,-131.9,-21.2,4.308,0.0000,-2.9963
1788372328.620,5.091,3.896,-132.1,-25.9,4.268,0.0000,-3.1066
1788372328.830,5.054,3.849,-132.2,-29.5,4.216,0.0000,-3.1950
1788372329.046,5.011,3.800,-132.3,-31.6,4.165,0.0000,-3.2861
1788372329.273,4.970,3.754,-132.3,-35.2,4.114,0.0000,-3.3095
1788372329.501,4.960,3.739,-135.6,-32.7,4.119,0.0000,-3.1859
1788372329.707,4.960,3.739,-140.8,-27.6,4.320,0.0000,-2.9065
1788372329.919,4.958,3.738,-144.4,-24.0,4.581,0.1273,0.0000
1788372330.168,4.916,3.727,-144.3,-14.8,4.612,0.0955,0.0000
1788372330.409,4.866,3.693,-144.3,-16.8,4.565,0.2545,0.0000
1788372330.628,4.829,3.650,-143.9,-20.6,4.519,0.0636,0.0000
1788372330.877,4.780,3.614,-143.9,-22.9,4.472,0.2227,0.0000
1788372331.109,4.736,3.587,-143.8,-16.9,4.425,0.0000,-2.4639
1788372331.337,4.688,3.554,-143.8,-18.7,4.378,0.0318,0.0000
1788372331.563,4.639,3.518,-143.8,-20.9,4.331,0.1273,0.0000
1788372331.800,4.591,3.474,-142.5,-25.3,4.285,0.0636,0.0000
1788372332.029,4.542,3.437,-142.5,-27.7,4.238,0.0000,6.0000
1788372332.243,4.501,3.413,-143.3,-18.7,4.191,0.0000,-2.5994
1788372332.481,4.501,3.414,-148.4,-13.5,4.324,0.2864,0.0000
1788372332.703,4.501,3.414,-152.7,-9.2,4.682,0.2864,0.0000
1788372332.920,4.496,3.402,-155.1,-7.8,4.594,0.2545,0.0000
1788372333.139,4.448,3.374,-155.4,-5.4,4.559,0.3500,0.0000
1788372333.383,4.393,3.346,-155.4,-6.3,4.504,0.3500,0.0000
1788372333.598,4.337,3.321,-155.4,-7.0,4.449,0.2864,0.0000
1788372333.814,4.282,3.295,-155.4,-7.8,4.394,0.2545,0.0000
1788372334.045,4.223,3.267,-155.6,-8.5,4.340,0.3500,0.0000
1788372334.263,4.167,3.241,-155.6,-7.6,4.285,0.3500,0.0000
1788372334.480,4.137,3.217,-156.0,-8.7,4.230,0.3500,0.0000
1788372334.693,4.081,3.192,-156.0,-9.4,4.175,0.3182,0.0000
1788372334.940,4.023,3.167,-155.9,-9.9,4.120,0.2864,0.0000
1788372335.153,3.967,3.142,-155.9,-3.5,4.065,0.3500,0.0000
1788372335.370,3.895,3.096,-155.4,-6.4,4.010,0.3500,0.0000
1788372335.604,3.839,3.070,-155.4,-7.1,3.955,0.3182,0.0000
1788372335.826,3.786,3.029,-154.8,-10.4,3.900,0.3500,0.0000
1788372336.035,3.731,3.003,-154.8,-11.3,3.845,0.3182,0.0000
1788372336.254,3.668,2.964,-154.3,-12.7,3.790,0.3500,0.0000
1788372336.490,3.622,2.942,-154.3,-13.9,3.735,0.2864,0.0000
1788372336.702,3.575,2.917,-154.5,-15.2,3.680,0.3500,0.0000
1788372336.916,3.520,2.891,-154.5,-16.7,3.625,0.2864,0.0000
1788372337.143,3.472,2.857,-153.5,-19.5,3.570,0.2545,0.0000
1788372337.374,3.417,2.830,-153.5,-16.0,3.515,0.3182,0.0000
1788372337.580,3.364,2.806,-153.7,-17.1,3.460,0.3500,0.0000
1788372337.790,3.310,2.779,-153.7,-18.2,3.405,0.2864,0.0000
1788372338.034,3.265,2.755,-153.6,-19.5,3.351,0.2227,0.0000
1788372338.247,3.219,2.733,-153.6,-11.3,3.296,0.1909,0.0000
1788372338.475,3.174,2.701,-153.3,-13.9,3.241,0.2227,0.0000
1788372338.697,3.119,2.674,-153.3,-15.5,3.186,0.1591,0.0000
1788372338.918,3.058,2.646,-153.9,-16.0,3.131,0.1273,0.0000
1788372339.135,3.003,2.619,-153.9,-17.5,3.076,0.1591,0.0000
1788372339.351,2.960,2.607,-154.7,-13.0,3.021,0.0000,-1.0000
1788372339.593,2.905,2.580,-154.7,-14.0,2.966,0.0636,0.0000
1788372339.807,2.836,2.553,-155.2,-16.2,2.911,0.0318,0.0000
1788372340.015,2.780,2.527,-155.2,-18.9,2.856,0.0000,6.0000
1788372340.244,2.755,2.502,-156.1,-21.0,2.801,0.0318,0.0000
1788372340.478,2.755,2.502,-161.3,-19.2,2.757,0.0955,0.0000
1788372340.692,2.758,2.509,-166.7,-12.9,2.732,0.0636,0.0000
1788372340.905,2.729,2.502,-166.8,-13.3,2.717,0.0318,0.0000
1788372341.144,2.656,2.476,-167.3,-15.7,2.664,0.0636,0.0000
1788372341.371,2.597,2.462,-167.3,-14.1,2.606,0.2864,0.0000
1788372341.586,2.537,2.449,-167.3,-15.7,2.548,0.2227,0.0000
1788372341.810,2.462,2.426,-167.1,-18.7,2.490,0.3182,6.0000
1788372342.032,2.411,2.414,-167.1,-20.1,2.433,0.1909,6.0000
1788372342.249,2.351,2.397,-166.6,-22.8,2.375,0.0636,6.0000
1788372342.464,2.292,2.381,-166.3,-24.0,2.317,0.0000,-2.6321
1788372342.706,2.227,2.359,-166.0,-26.9,2.259,0.2227,6.0000
1788372342.921,2.166,2.343,-165.9,-29.1,2.201,0.0955,6.0000
1788372343.131,2.111,2.322,-165.5,-31.9,2.143,0.0000,6.0000
1788372343.358,2.090,2.316,-168.7,-27.1,2.090,0.0000,6.0000
1788372343.590,2.075,2.313,-173.4,-23.1,2.088,0.0000,-2.8374
1788372343.798,2.074,2.313,-177.9,-18.7,2.085,0.0955,0.0000
1788372344.016,2.039,2.310,-177.9,-19.9,2.072,0.3500,6.0000
1788372344.255,1.974,2.308,-177.8,-20.7,2.015,0.0000,6.0000
1788372344.477,1.908,2.306,-177.8,-23.5,1.956,0.0000,-2.8040
1788372344.690,1.847,2.304,-177.8,-26.9,1.896,0.0000,-2.9740
1788372344.910,1.794,2.296,-177.1,-32.2,1.836,0.0000,-3.3353
1788372345.141,1.741,2.292,-176.9,-37.6,1.780,0.0000,-3.5632
1788372345.357,1.722,2.285,179.5,-37.0,1.741,0.0000,-3.5974
1788372345.573,1.722,2.284,174.4,-32.1,1.738,0.0000,-3.4550
1788372345.812,1.721,2.285,170.8,-28.6,1.735,0.0000,-3.2225
1788372346.026,1.689,2.288,171.1,-32.2,1.715,0.0000,-3.3350
1788372346.239,1.646,2.294,171.2,-37.9,1.671,0.0000,-3.5919
1788372346.472,1.589,2.302,170.7,-47.3,1.628,0.0000,-3.9647
1788372346.695,1.588,2.302,165.7,-42.6,1.605,0.0000,-3.9568
1788372346.908,1.585,2.296,161.5,-40.1,1.603,0.0000,-3.7365
1788372347.120,1.582,2.296,158.0,-37.3,1.611,0.0000,-3.6648
1788372347.363,1.538,2.302,158.3,-48.2,1.594,0.0000,-3.8710
1788372347.582,1.522,2.308,155.1,-49.4,1.556,0.0000,-4.0000
1788372347.793,1.535,2.312,150.9,-40.5,1.578,0.0000,-3.8602
1788372348.013,1.535,2.312,145.8,-35.4,1.614,0.0000,-3.5160
1788372348.245,1.505,2.328,145.8,-44.5,1.623,0.0000,-3.7730
1788372348.463,1.483,2.341,142.4,-49.0,1.586,0.0000,-1.7730
1788372348.673,1.473,2.353,136.1,-47.2,1.663,0.0000,0.2270
1788372348.912,1.473,2.353,130.5,-41.6,1.762,0.0000,3.2270
1788372349.129,1.457,2.361,125.4,-44.3,1.872,0.0000,4.0000
1788372349.348,1.449,2.372,120.5,-44.6,2.013,0.0000,4.0000
1788372349.567,1.449,2.373,116.2,-40.5,2.016,0.0000,4.0000
1788372349.793,1.454,2.379,111.5,-34.1,1.981,0.0000,4.0000
1788372350.008,1.441,2.387,106.6,-37.9,1.961,0.0000,4.0000
1788372350.216,1.436,2.389,101.6,-36.0,1.956,0.0000,4.0000
1788372350.457,1.427,2.392,96.3,-36.4,1.954,0.0000,4.0000
1788372350.676,1.415,2.403,90.7,-40.0,1.951,0.0000,4.0000
1788372350.891,1.414,2.404,85.4,-36.4,1.948,0.0000,4.0000
1788372351.123,1.420,2.396,80.4,-25.2,1.946,0.0000,4.0000
1788372351.363,1.421,2.398,75.0,-20.3,1.942,0.0000,4.0000
1788372351.580,1.421,2.398,70.7,-16.0,1.942,0.0000,4.0000
1788372351.795,1.419,2.399,66.4,-12.9,1.956,0.0000,4.0000
1788372352.036,1.422,2.409,61.7,-10.6,1.985,0.0000,4.0000
1788372352.252,1.422,2.412,56.6,-6.4,2.030,0.0000,4.0000
1788372352.470,1.427,2.404,54.1,1.6,2.475,0.0000,2.0000
1788372352.693,1.449,2.425,50.7,12.3,2.444,0.0000,-1.0000
1788372352.920,1.449,2.423,30.0,33.7,2.423,0.0000,-3.0000
1788372353.138,1.449,2.423,9.4,54.3,3.268,0.0000,-4.0000
1788372353.362,1.454,2.438,-8.2,68.0,5.711,0.0000,-4.0000
1788372353.603,1.464,2.475,-28.1,,2.969,0.0000,-4.0000
1788372353.814,1.457,2.483,-28.7,,2.962,0.0000,-4.0000
1788372354.018,1.462,2.483,-28.1,,2.962,0.0000,-4.0000
1788372354.237,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372354.466,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372354.676,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372354.886,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372355.113,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372355.330,1.466,2.493,-28.9,,2.962,0.0000,-2.0000
1788372355.536,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372355.742,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372355.974,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372356.183,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372356.395,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372356.614,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372356.839,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372357.046,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372357.254,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372357.478,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372357.690,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372357.898,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372358.109,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372358.341,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372358.547,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372358.753,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372358.980,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372359.204,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372359.415,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372359.625,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372359.859,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372360.069,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372360.279,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372360.493,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372360.723,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372360.931,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372361.135,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372361.373,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372361.582,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372361.787,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372361.998,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372362.225,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372362.441,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372362.648,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372362.863,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372363.082,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372363.293,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372363.500,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372363.722,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372363.934,1.466,2.493,-28.9,,2.962,0.0000,0.0000
1788372364.140,1.466,2.493,-28.9,,2.962,0.0000,-2.0000
1788372364.347,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372364.575,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372364.785,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372364.995,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372365.212,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372365.440,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372365.665,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372365.876,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372366.152,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372366.378,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372366.636,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372366.856,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372367.057,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372367.275,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372367.498,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372367.703,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
1788372367.915,1.466,2.493,-28.9,,2.962,0.0000,-4.0000
