t_wall,topic,vx,wz,px,py,extra
1788372131.770,odom,-0.0000,0.0000,-0.000,-0.000,
1788372131.807,odom,-0.0000,0.0000,-0.000,-0.000,
1788372131.846,odom,0.0000,0.0000,-0.000,-0.000,
1788372131.885,odom,-0.0000,0.0000,-0.000,-0.000,
1788372131.923,odom,-0.0000,0.0000,-0.000,-0.000,
1788372131.966,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.009,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.051,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.093,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372132.135,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.176,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.212,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.247,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.284,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.321,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.356,odom,0.0000,0.0000,-0.000,-0.000,
1788372132.390,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.425,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372132.462,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.500,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.535,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.570,odom,0.0000,0.0000,-0.000,-0.000,
1788372132.612,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.649,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.686,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.721,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.756,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.794,odom,0.0000,0.0000,-0.000,-0.000,
1788372132.831,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372132.871,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.914,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.953,odom,-0.0000,0.0000,-0.000,-0.000,
1788372132.993,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.033,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.069,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.104,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.141,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.178,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.213,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.250,odom,0.0000,0.0000,-0.000,-0.000,
1788372133.290,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372133.326,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372133.362,odom,0.0000,0.0000,-0.000,-0.000,
1788372133.398,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.432,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.469,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372133.505,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.541,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.581,odom,0.0000,0.0000,-0.000,-0.000,
1788372133.621,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.662,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.701,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372133.741,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.780,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.817,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.851,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.888,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.924,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.961,odom,-0.0000,0.0000,-0.000,-0.000,
1788372133.996,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.029,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.064,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.101,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.134,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.168,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.203,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.237,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.274,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.313,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.349,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.388,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.429,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.466,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.505,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.543,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372134.579,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.613,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.647,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.681,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.715,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.750,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.786,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.821,odom,-0.0000,0.0000,-0.000,-0.000,
