t_wall,topic,vx,wz,px,py,extra
1788371706.349,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371706.383,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371706.420,odom,-0.0000,0.0000,-0.000,-0.000,
1788371706.457,odom,-0.0000,0.0000,-0.000,-0.000,
1788371706.491,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371706.527,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371706.563,odom,-0.0000,0.0000,-0.000,-0.000,
1788371706.599,odom,-0.0000,0.0000,-0.000,-0.000,
1788371706.633,odom,-0.0000,0.0000,-0.000,-0.000,
1788371706.667,odom,-0.0000,0.0000,-0.000,-0.000,
1788371706.702,odom,-0.0000,0.0000,-0.000,-0.000,
1788371706.737,odom,0.0000,0.0000,-0.000,-0.000,
1788371706.772,odom,0.0000,0.0000,-0.000,-0.000,
1788371706.809,odom,0.0000,0.0000,-0.000,-0.000,
1788371706.851,odom,-0.0000,0.0000,-0.000,-0.000,
1788371706.891,odom,-0.0000,0.0000,-0.000,-0.000,
1788371706.930,odom,0.0000,-0.0000,-0.000,-0.000,
1788371706.972,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.013,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.050,odom,0.0000,-0.0000,-0.000,-0.000,
1788371707.086,odom,0.0000,-0.0000,-0.000,-0.000,
1788371707.122,odom,0.0000,0.0000,-0.000,-0.000,
1788371707.158,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371707.193,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371707.228,odom,0.0000,0.0000,-0.000,-0.000,
1788371707.264,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.300,odom,0.0000,0.0000,-0.000,-0.000,
1788371707.335,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.370,odom,0.0000,-0.0000,-0.000,-0.000,
1788371707.404,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.441,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.476,odom,0.0000,0.0000,-0.000,-0.000,
