t,cmd_vx,cmd_wz,odom_vx,odom_wz,imu_wz,yaw_deg,x,y
7.604,0.25,0.0,0.2683,0.009,-0.009,3.77,7.7545,0.4696
7.624,0.25,0.0,0.2683,0.009,-0.009,3.78,7.7598,0.4706
7.645,0.25,0.0,0.2683,0.009,-0.018,3.79,7.7651,0.4716
7.665,0.25,0.0,0.3349,0.018,-0.018,3.81,7.7716,0.4728
7.686,0.25,0.0,0.3349,0.018,-0.02,3.83,7.7782,0.474
7.706,0.25,0.0,0.2683,0.02,-0.009,3.86,7.7835,0.475
7.727,0.25,0.0,0.2705,0.009,-0.009,3.87,7.7888,0.4759
7.747,0.25,0.0,0.2705,0.009,-0.019,3.88,7.7942,0.4769
7.768,0.25,0.0,0.292,0.019,-0.019,3.9,7.7999,0.478
7.788,0.25,0.0,0.292,0.019,-0.008,3.92,7.8056,0.479
7.809,0.25,0.0,0.2662,0.008,-0.008,3.93,7.8109,0.48
7.829,0.25,0.0,0.2662,0.008,-0.016,3.94,7.8161,0.481
7.85,0.25,0.0,0.2662,0.016,-0.016,3.96,7.8213,0.482
7.871,0.25,0.0,0.2683,0.013,-0.013,3.99,7.8318,0.4839
7.894,0.25,0.0,0.337,0.017,-0.017,4.01,7.8385,0.4852
7.915,0.25,0.0,0.337,0.017,-0.017,4.03,7.8451,0.4864
7.935,0.25,0.0,0.2683,0.026,-0.026,4.06,7.8504,0.4874
7.958,0.25,0.0,0.2683,0.026,-0.026,4.09,7.8557,0.4884
7.978,0.25,0.0,0.1954,0.015,-0.015,4.11,7.8595,0.4891
7.999,0.25,0.0,0.1954,0.015,-0.015,4.12,7.8633,0.4898
