ts,v_front,v_rear,set_left,set_right,meas_fl,meas_fr,meas_rl,meas_rr,stall,event
1788647968.535,41.34,40.79,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647968.635,41.34,40.79,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647968.742,41.34,40.79,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647968.848,41.34,40.79,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647968.935,41.34,40.79,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647969.037,41.34,40.79,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647969.149,41.34,40.79,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647969.246,41.34,40.79,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647969.343,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647969.438,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647969.548,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647969.643,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647969.753,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647969.854,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647969.939,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647970.039,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647970.139,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647970.248,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647970.334,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647970.446,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647970.550,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647970.639,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647970.734,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647970.835,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647970.934,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647971.035,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647971.138,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647971.249,41.34,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647971.334,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647971.446,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647971.549,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647971.638,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647971.738,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647971.837,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647971.938,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647972.037,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647972.193,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647972.237,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647972.343,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647972.440,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647972.547,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647972.635,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647972.750,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647972.835,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647972.948,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647973.043,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647973.134,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647973.270,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647973.335,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647973.470,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647973.545,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647973.636,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647973.753,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647973.834,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647973.941,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647974.051,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647974.147,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647974.234,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647974.339,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647974.455,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647974.537,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647974.638,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647974.738,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647974.845,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647974.949,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647975.047,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647975.134,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647975.234,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647975.346,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647975.440,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647975.539,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647975.637,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647975.734,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647975.846,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647975.936,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647976.034,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647976.145,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647976.235,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647976.335,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647976.441,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647976.543,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647976.636,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647976.738,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647976.849,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647976.953,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647977.050,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647977.134,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647977.246,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647977.341,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647977.435,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647977.551,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647977.636,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647977.770,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647977.834,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647977.948,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647978.034,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647978.138,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647978.240,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647978.347,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647978.438,41.37,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647978.545,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647978.635,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647978.735,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647978.837,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647978.936,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647979.039,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647979.135,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647979.241,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647979.338,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647979.444,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647979.566,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647979.636,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647979.754,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647979.845,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647979.947,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647980.058,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647980.139,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647980.241,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647980.350,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647980.441,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647980.535,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647980.644,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647980.737,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647980.853,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647980.937,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647981.035,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647981.137,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647981.238,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647981.345,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647981.439,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647981.539,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647981.638,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647981.738,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647981.834,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647981.947,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647982.034,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647982.136,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647982.264,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647982.339,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647982.483,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647982.548,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647982.637,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647982.771,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647982.907,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647982.966,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647983.052,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647983.146,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647983.269,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647983.335,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647983.438,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647983.544,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647983.644,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647983.751,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647983.834,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647983.934,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647984.046,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647984.136,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647984.245,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647984.344,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647984.449,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647984.547,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647984.649,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647984.734,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647984.838,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647984.940,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647985.044,41.37,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647985.136,41.37,40.84,-360.0,360.0,0.0,-0.0,0.0,-0.0,0,
1788647985.268,41.37,40.84,-360.0,360.0,0.0,-0.0,0.0,-0.0,0,
1788647985.370,41.37,40.84,-360.0,360.0,0.0,-0.0,0.0,-0.0,0,
1788647985.448,41.37,40.81,-360.0,360.0,-50.0,47.0,-42.0,38.0,0,
1788647985.562,41.32,40.79,-360.0,360.0,-53.0,53.0,-57.0,42.0,0,
1788647985.699,41.32,40.79,-360.0,360.0,-66.0,49.0,-42.0,55.0,0,
1788647985.757,41.29,40.73,-360.0,360.0,-70.0,45.0,-29.0,68.0,0,
1788647985.876,41.29,40.73,-360.0,360.0,-71.0,41.0,-21.0,69.0,0,
1788647985.949,41.29,40.73,-360.0,360.0,-51.0,43.0,-33.0,50.0,0,
1788647986.090,41.26,40.71,-360.0,360.0,-47.0,57.0,-48.0,50.0,0,
1788647986.156,41.26,40.71,-360.0,360.0,-51.0,56.0,-45.0,48.0,0,
1788647986.252,41.24,40.68,-360.0,360.0,-53.0,55.0,-45.0,47.0,0,
1788647986.375,41.24,40.68,140.0,140.0,-55.0,55.0,-45.0,48.0,0,
1788647986.467,41.21,40.65,140.0,140.0,24.0,49.0,22.0,38.0,0,
1788647986.593,41.21,40.65,140.0,140.0,38.0,39.0,39.0,42.0,0,
1788647986.639,41.19,40.63,140.0,140.0,44.0,45.0,45.0,47.0,0,
1788647986.760,41.19,40.63,140.0,140.0,46.0,48.0,48.0,50.0,0,
1788647986.847,41.19,40.63,140.0,140.0,49.0,50.0,51.0,55.0,0,
1788647986.951,41.19,40.63,140.0,140.0,51.0,52.0,54.0,54.0,0,
1788647987.058,41.19,40.63,140.0,140.0,52.0,51.0,53.0,54.0,0,
1788647987.158,41.19,40.63,140.0,140.0,53.0,53.0,56.0,55.0,0,
1788647987.272,41.19,40.63,140.0,140.0,52.0,55.0,53.0,58.0,0,
1788647987.339,41.19,40.63,140.0,140.0,52.0,52.0,54.0,55.0,0,
1788647987.444,41.19,40.63,140.0,140.0,53.0,53.0,54.0,57.0,0,
1788647987.585,41.19,40.63,140.0,140.0,53.0,52.0,54.0,60.0,0,
1788647987.635,41.19,40.63,140.0,140.0,52.0,53.0,55.0,56.0,0,
1788647987.767,41.19,40.63,140.0,140.0,52.0,53.0,54.0,55.0,0,
1788647987.857,41.19,40.63,140.0,140.0,52.0,52.0,54.0,55.0,0,
1788647987.954,41.19,40.63,140.0,140.0,51.0,53.0,54.0,55.0,0,
1788647988.079,41.19,40.63,140.0,140.0,51.0,51.0,53.0,65.0,0,
1788647988.146,41.19,40.63,140.0,140.0,52.0,52.0,54.0,56.0,0,
1788647988.234,41.19,40.63,140.0,140.0,52.0,53.0,54.0,58.0,0,
1788647988.346,41.19,40.63,140.0,140.0,52.0,51.0,53.0,55.0,0,
1788647988.447,41.19,40.63,140.0,140.0,51.0,51.0,53.0,55.0,0,
1788647988.542,41.19,40.63,140.0,140.0,51.0,52.0,53.0,55.0,0,
1788647988.637,41.21,40.63,140.0,140.0,51.0,52.0,53.0,54.0,0,
1788647988.737,41.21,40.63,140.0,140.0,52.0,52.0,53.0,55.0,0,
1788647988.854,41.21,40.63,140.0,140.0,52.0,51.0,53.0,58.0,0,
1788647989.043,41.21,40.63,140.0,140.0,53.0,50.0,51.0,56.0,0,
1788647989.151,41.21,40.63,140.0,140.0,53.0,51.0,52.0,57.0,0,
1788647989.251,41.21,40.63,140.0,140.0,53.0,52.0,53.0,60.0,0,
1788647989.361,41.21,40.63,140.0,140.0,53.0,52.0,56.0,56.0,0,
1788647989.462,41.21,40.63,140.0,140.0,52.0,52.0,54.0,54.0,0,
1788647989.579,41.21,40.63,140.0,140.0,51.0,52.0,53.0,54.0,0,
1788647989.660,41.21,40.63,140.0,140.0,51.0,52.0,53.0,54.0,0,
1788647989.749,41.21,40.63,140.0,140.0,50.0,52.0,53.0,55.0,0,
1788647989.839,41.21,40.63,140.0,140.0,52.0,52.0,53.0,55.0,0,
1788647989.952,41.21,40.63,140.0,140.0,51.0,52.0,53.0,54.0,0,
1788647990.111,41.21,40.63,140.0,140.0,52.0,52.0,53.0,54.0,0,
1788647990.163,41.21,40.63,140.0,140.0,52.0,51.0,55.0,54.0,0,
1788647990.236,41.21,40.63,140.0,140.0,51.0,52.0,53.0,54.0,0,
1788647990.344,41.21,40.63,140.0,140.0,52.0,52.0,53.0,57.0,0,
1788647990.434,41.21,40.63,140.0,140.0,52.0,52.0,53.0,55.0,0,
1788647990.555,41.21,40.63,140.0,140.0,51.0,51.0,54.0,54.0,0,
1788647990.652,41.21,40.63,140.0,140.0,51.0,53.0,53.0,55.0,0,
1788647990.764,41.21,40.63,140.0,140.0,51.0,52.0,53.0,55.0,0,
1788647990.839,41.21,40.63,140.0,140.0,52.0,52.0,53.0,55.0,0,
1788647990.970,41.21,40.63,140.0,140.0,52.0,52.0,53.0,55.0,0,
1788647991.052,41.21,40.63,140.0,140.0,52.0,53.0,53.0,56.0,0,
1788647991.137,41.21,40.63,140.0,140.0,53.0,52.0,54.0,56.0,0,
1788647991.268,41.21,40.63,360.0,-360.0,51.0,52.0,54.0,55.0,0,
1788647991.338,41.21,40.63,360.0,-360.0,50.0,41.0,53.0,52.0,0,
1788647991.440,41.21,40.63,360.0,-360.0,50.0,-25.0,49.0,-23.0,0,
1788647991.553,41.19,40.63,360.0,-360.0,53.0,-37.0,51.0,-44.0,0,
1788647991.649,41.19,40.60,140.0,140.0,52.0,-46.0,52.0,-44.0,0,
1788647991.779,41.19,40.60,140.0,140.0,52.0,-48.0,49.0,-40.0,0,
1788647991.877,41.16,40.57,140.0,140.0,62.0,-24.0,39.0,-33.0,0,
1788647991.944,41.16,40.57,140.0,140.0,38.0,35.0,37.0,45.0,0,
1788647992.085,41.13,40.55,140.0,140.0,42.0,44.0,44.0,43.0,0,
1788647992.144,41.13,40.55,140.0,140.0,47.0,47.0,48.0,49.0,0,
1788647992.243,41.13,40.55,139.57176208496094,139.57176208496094,49.0,49.0,51.0,51.0,0,
1788647992.335,41.13,40.55,139.57176208496094,139.57176208496094,50.0,51.0,51.0,54.0,0,
1788647992.470,41.13,40.55,135.77882385253906,135.77882385253906,52.0,52.0,54.0,54.0,0,
1788647992.584,41.13,40.55,133.82118225097656,133.82118225097656,52.0,52.0,53.0,54.0,0,
1788647992.659,41.13,40.55,131.9858856201172,131.9858856201172,50.0,51.0,52.0,54.0,0,
1788647992.741,41.13,40.55,131.9858856201172,131.9858856201172,49.0,49.0,51.0,54.0,0,
1788647992.852,41.13,40.55,131.0682373046875,131.0682373046875,48.0,48.0,49.0,99.0,0,
1788647992.947,41.13,40.55,129.11058044433594,129.11058044433594,48.0,48.0,50.0,57.0,0,
1788647993.082,41.16,40.55,127.21411895751953,127.21411895751953,47.0,47.0,49.0,51.0,0,
1788647993.157,41.16,40.55,125.31764221191406,125.31764221191406,46.0,47.0,48.0,49.0,0,
1788647993.235,41.16,40.55,124.33882141113281,124.33882141113281,45.0,46.0,46.0,57.0,0,
1788647993.352,41.16,40.55,140.0,140.0,45.0,46.0,46.0,47.0,0,
1788647993.550,41.16,40.55,140.0,140.0,45.0,45.0,46.0,46.0,0,
1788647993.639,41.16,40.55,140.0,140.0,50.0,50.0,51.0,52.0,0,
1788647993.741,41.16,40.55,140.0,140.0,50.0,50.0,53.0,54.0,0,
1788647993.835,41.16,40.55,140.0,140.0,52.0,52.0,53.0,54.0,0,
1788647993.938,41.16,40.55,140.0,140.0,51.0,52.0,54.0,55.0,0,
1788647994.043,41.16,40.55,140.0,140.0,51.0,52.0,54.0,55.0,0,
1788647994.194,41.16,40.55,140.0,140.0,51.0,52.0,52.0,56.0,0,
1788647994.248,41.16,40.55,140.0,140.0,51.0,51.0,53.0,55.0,0,
1788647994.382,41.16,40.55,140.0,140.0,51.0,53.0,52.0,55.0,0,
1788647994.439,41.16,40.55,140.0,140.0,51.0,52.0,53.0,53.0,0,
1788647994.552,41.16,40.55,140.0,140.0,51.0,51.0,53.0,55.0,0,
1788647994.661,41.16,40.55,140.0,140.0,51.0,51.0,54.0,54.0,0,
1788647994.739,41.16,40.55,139.57176208496094,139.57176208496094,52.0,52.0,53.0,55.0,0,
1788647994.859,41.16,40.55,136.69647216796875,136.69647216796875,53.0,52.0,53.0,56.0,0,
1788647994.935,41.16,40.55,134.8000030517578,134.8000030517578,53.0,52.0,53.0,56.0,0,
1788647995.039,41.16,40.55,131.9858856201172,131.9858856201172,51.0,50.0,53.0,54.0,0,
1788647995.160,41.16,40.55,130.08941650390625,130.08941650390625,50.0,49.0,51.0,52.0,0,
1788647995.258,41.16,40.55,127.21411895751953,127.21411895751953,50.0,49.0,51.0,51.0,0,
1788647995.363,41.16,40.55,125.31764221191406,125.31764221191406,47.0,48.0,49.0,50.0,0,
1788647995.471,41.16,40.55,123.42118072509766,123.42118072509766,46.0,46.0,48.0,48.0,0,
1788647995.588,41.16,40.55,123.42118072509766,123.42118072509766,45.0,45.0,46.0,48.0,0,
1788647995.644,41.16,40.55,123.42118072509766,123.42118072509766,44.0,45.0,46.0,48.0,0,
1788647995.753,41.16,40.55,125.2564697265625,125.2564697265625,44.0,44.0,45.0,47.0,0,
1788647995.880,41.19,40.55,131.00704956054688,131.00704956054688,43.0,43.0,45.0,47.0,0,
1788647995.994,41.19,40.55,132.90353393554688,132.90353393554688,43.0,44.0,45.0,46.0,0,
1788647996.067,41.19,40.55,140.0,140.0,44.0,45.0,46.0,47.0,0,
1788647996.164,41.19,40.55,140.0,140.0,46.0,48.0,48.0,50.0,0,
1788647996.323,41.19,40.55,140.0,140.0,48.0,50.0,51.0,52.0,0,
1788647996.437,41.19,40.55,140.0,140.0,50.0,51.0,53.0,54.0,0,
1788647996.545,41.19,40.55,140.0,140.0,51.0,52.0,53.0,56.0,0,
1788647996.671,41.19,40.57,140.0,140.0,52.0,53.0,54.0,56.0,0,
1788647996.773,41.19,40.57,140.0,140.0,53.0,53.0,54.0,55.0,0,
1788647996.867,41.19,40.57,140.0,140.0,52.0,54.0,53.0,56.0,0,
1788647996.944,41.19,40.57,140.0,140.0,53.0,54.0,55.0,55.0,0,
1788647997.094,41.19,40.55,140.0,140.0,54.0,51.0,55.0,55.0,0,
1788647997.168,41.19,40.55,140.0,140.0,54.0,53.0,54.0,57.0,0,
1788647997.241,41.19,40.55,140.0,140.0,53.0,53.0,55.0,56.0,0,
1788647997.370,41.19,40.55,140.0,140.0,53.0,53.0,55.0,56.0,0,
1788647997.455,41.19,40.55,140.0,140.0,53.0,52.0,54.0,55.0,0,
1788647997.547,41.19,40.55,140.0,140.0,53.0,53.0,54.0,56.0,0,
1788647997.646,41.19,40.57,140.0,140.0,53.0,52.0,54.0,57.0,0,
1788647997.747,41.19,40.57,140.0,140.0,52.0,53.0,55.0,65.0,0,
1788647997.859,41.19,40.57,140.0,140.0,54.0,54.0,55.0,59.0,0,
1788647997.949,41.19,40.57,140.0,140.0,53.0,54.0,56.0,57.0,0,
1788647998.039,41.19,40.55,140.0,140.0,54.0,53.0,55.0,112.0,0,
1788647998.174,41.19,40.55,140.0,140.0,54.0,54.0,55.0,56.0,0,
1788647998.260,41.19,40.55,140.0,140.0,54.0,54.0,56.0,56.0,0,
1788647998.370,41.19,40.55,140.0,140.0,53.0,54.0,54.0,57.0,0,
1788647998.457,41.19,40.57,140.0,140.0,54.0,53.0,55.0,58.0,0,
1788647998.543,41.19,40.57,140.0,140.0,53.0,54.0,55.0,56.0,0,
1788647998.667,41.19,40.57,140.0,140.0,53.0,54.0,55.0,58.0,0,
1788647998.761,41.19,40.57,140.0,140.0,53.0,54.0,55.0,57.0,0,
1788647998.849,41.19,40.57,140.0,140.0,53.0,53.0,54.0,56.0,0,
1788647998.980,41.19,40.57,140.0,140.0,52.0,53.0,54.0,68.0,0,
1788647999.067,41.19,40.57,140.0,140.0,53.0,54.0,55.0,56.0,0,
1788647999.169,41.19,40.57,140.0,140.0,53.0,54.0,55.0,58.0,0,
1788647999.258,41.19,40.57,140.0,140.0,53.0,55.0,56.0,57.0,0,
1788647999.348,41.19,40.57,140.0,140.0,54.0,53.0,54.0,57.0,0,
1788647999.503,41.19,40.57,140.0,140.0,53.0,54.0,54.0,56.0,0,
1788647999.579,41.19,40.57,140.0,140.0,53.0,53.0,55.0,56.0,0,
1788647999.660,41.19,40.57,140.0,140.0,54.0,52.0,54.0,55.0,0,
1788647999.746,41.19,40.57,140.0,140.0,54.0,53.0,54.0,56.0,0,
1788647999.877,41.19,40.57,140.0,140.0,52.0,52.0,55.0,56.0,0,
1788647999.938,41.19,40.57,140.0,140.0,52.0,52.0,54.0,53.0,0,
1788648000.042,41.19,40.57,140.0,140.0,52.0,52.0,54.0,56.0,0,
1788648000.137,41.19,40.57,140.0,140.0,53.0,53.0,54.0,55.0,0,
1788648000.261,41.19,40.57,140.0,140.0,53.0,53.0,54.0,56.0,0,
1788648000.348,41.19,40.57,140.0,140.0,53.0,53.0,54.0,56.0,0,
1788648000.535,41.19,40.57,140.0,140.0,54.0,52.0,55.0,56.0,0,
1788648000.641,41.19,40.57,140.0,140.0,54.0,53.0,55.0,60.0,0,
