t_wall,topic,vx,wz,px,py,extra
1788647694.965,odom,0.0000,-0.0012,0.000,0.000,
1788647695.058,odom,0.0000,-0.0008,0.000,0.000,
1788647695.168,odom,0.0000,-0.0010,0.000,0.000,
1788647695.308,odom,0.0000,-0.0010,0.000,0.000,
1788647695.436,odom,0.0000,-0.0010,0.000,0.000,
1788647695.478,odom,0.0000,-0.0010,0.000,0.000,
1788647695.491,odom,0.0000,-0.0008,0.000,0.000,
1788647695.500,odom,0.0000,-0.0008,0.000,0.000,
1788647695.514,odom,0.0000,-0.0008,0.000,0.000,
1788647695.526,odom,0.0000,-0.0008,0.000,0.000,
1788647695.611,odom,0.0000,-0.0008,0.000,0.000,
1788647695.639,odom,0.0000,-0.0008,0.000,0.000,
1788647695.663,odom,0.0000,-0.0008,0.000,0.000,
1788647695.673,odom,0.0000,-0.0012,0.000,0.000,
1788647695.683,odom,0.0000,-0.0012,0.000,0.000,
1788647695.694,odom,0.0000,-0.0008,0.000,0.000,
1788647695.713,odom,0.0000,-0.0008,0.000,0.000,
1788647695.730,odom,0.0000,-0.0008,0.000,0.000,
1788647695.739,odom,0.0000,-0.0008,0.000,0.000,
1788647695.763,odom,0.0000,-0.0008,0.000,0.000,
1788647695.776,odom,0.0000,-0.0008,0.000,0.000,
1788647695.800,odom,0.0000,-0.0008,0.000,0.000,
1788647695.822,odom,0.0000,-0.0008,0.000,0.000,
1788647695.838,odom,0.0000,-0.0012,0.000,0.000,
1788647695.853,odom,0.0000,-0.0004,0.000,0.000,
1788647695.866,odom,0.0000,-0.0004,0.000,0.000,
1788647695.878,odom,0.0000,-0.0018,0.000,0.000,
1788647696.016,odom,0.0000,-0.0010,0.000,0.000,
1788647696.190,odom,0.0000,-0.0010,0.000,0.000,
1788647696.316,odom,0.0000,-0.0008,0.000,0.000,
1788647696.441,odom,0.0000,-0.0008,0.000,0.000,
1788647696.596,odom,0.0000,-0.0008,0.000,0.000,
1788647696.711,odom,0.0000,-0.0008,0.000,0.000,
1788647696.891,odom,0.0000,-0.0008,0.000,0.000,
1788647696.932,odom,0.0000,-0.0010,0.000,0.000,
1788647696.939,odom,0.0000,-0.0010,0.000,0.000,
1788647696.945,odom,0.0000,-0.0012,0.000,0.000,
1788647696.950,odom,0.0000,-0.0012,0.000,0.000,
1788647696.955,odom,0.0000,-0.0014,0.000,0.000,
1788647696.962,odom,0.0000,-0.0014,0.000,0.000,
1788647696.968,odom,0.0000,-0.0014,0.000,0.000,
1788647696.974,odom,0.0000,-0.0008,0.000,0.000,
1788647696.977,odom,0.0000,-0.0008,0.000,0.000,
1788647696.982,odom,0.0000,-0.0008,0.000,0.000,
1788647696.986,odom,0.0000,-0.0008,0.000,0.000,
1788647696.991,odom,0.0000,-0.0010,0.000,0.000,
1788647696.997,odom,0.0000,-0.0010,0.000,0.000,
1788647697.001,odom,0.0000,-0.0010,0.000,0.000,
1788647697.005,odom,0.0000,-0.0010,0.000,0.000,
1788647697.010,odom,0.0000,-0.0010,0.000,0.000,
1788647697.015,odom,0.0000,-0.0010,0.000,0.000,
1788647697.019,odom,0.0000,-0.0010,0.000,0.000,
1788647697.025,odom,0.0000,-0.0010,0.000,0.000,
1788647697.031,odom,0.0000,-0.0010,0.000,0.000,
1788647697.035,odom,0.0000,-0.0012,0.000,0.000,
1788647697.039,odom,0.0000,-0.0012,0.000,0.000,
1788647697.045,odom,0.0000,-0.0012,0.000,0.000,
1788647697.051,odom,0.0000,-0.0010,0.000,0.000,
1788647697.056,odom,0.0000,-0.0008,0.000,0.000,
1788647697.064,odom,0.0000,-0.0010,0.000,0.000,
1788647697.090,odom,0.0000,-0.0012,0.000,0.000,
1788647697.128,odom,0.0000,-0.0012,0.000,0.000,
1788647697.160,odom,0.0000,-0.0014,0.000,0.000,
1788647697.193,odom,0.0000,-0.0020,0.000,0.000,
1788647697.256,odom,0.0000,-0.0012,0.000,0.000,
1788647697.294,odom,0.0000,-0.0012,0.000,0.000,
1788647697.316,odom,0.0000,-0.0012,0.000,0.000,
1788647697.334,odom,0.0000,-0.0008,0.000,0.000,
1788647697.353,odom,0.0000,-0.0008,0.000,0.000,
1788647697.373,odom,0.0000,-0.0008,0.000,0.000,
1788647697.388,odom,0.0000,-0.0008,0.000,0.000,
1788647697.408,odom,0.0000,-0.0008,0.000,0.000,
1788647697.436,odom,0.0000,-0.0008,0.000,0.000,
1788647697.468,odom,0.0000,-0.0008,0.000,0.000,
1788647697.503,odom,0.0000,-0.0010,0.000,0.000,
1788647697.618,odom,0.0000,-0.0010,0.000,0.000,
1788647697.662,odom,0.0000,-0.0010,0.000,0.000,
1788647697.707,odom,0.0000,-0.0010,0.000,0.000,
1788647697.738,odom,0.0000,-0.0006,0.000,0.000,
1788647697.766,odom,0.0000,-0.0004,0.000,0.000,
1788647697.787,odom,0.0000,-0.0004,0.000,0.000,
1788647697.801,odom,0.0000,0.0000,0.000,0.000,
1788647697.831,odom,0.0000,0.0000,0.000,0.000,
1788647697.866,odom,0.0000,0.0000,0.000,0.000,
1788647697.936,odom,0.0000,-0.0008,0.000,0.000,
1788647697.962,odom,0.0000,-0.0004,0.000,0.000,
1788647698.077,odom,0.0000,-0.0012,0.000,0.000,
1788647698.200,odom,0.0000,-0.0012,0.000,0.000,
1788647698.319,odom,0.0000,-0.0012,0.000,0.000,
1788647698.403,odom,0.0000,-0.0012,0.000,0.000,
1788647698.485,odom,0.0000,-0.0012,0.000,0.000,
1788647698.651,odom,0.0000,-0.0012,0.000,0.000,
1788647698.676,odom,0.0000,-0.0012,0.000,0.000,
1788647698.699,odom,0.0000,-0.0012,0.000,0.000,
1788647698.729,odom,0.0000,-0.0012,0.000,0.000,
1788647698.751,odom,0.0000,-0.0012,0.000,0.000,
1788647698.768,odom,0.0000,-0.0012,0.000,0.000,
1788647698.791,odom,0.0000,-0.0008,0.000,0.000,
1788647698.817,odom,0.0000,-0.0012,0.000,0.000,
1788647698.877,odom,0.0000,-0.0010,0.000,0.000,
1788647698.893,odom,0.0000,-0.0010,0.000,0.000,
1788647698.910,odom,0.0000,-0.0010,0.000,0.000,
1788647698.935,odom,0.0000,-0.0008,0.000,0.000,
1788647699.037,odom,0.0000,-0.0010,0.000,0.000,
1788647699.133,odom,0.0000,-0.0008,0.000,0.000,
1788647699.180,odom,0.0000,-0.0008,0.000,0.000,
1788647699.280,odom,0.0000,-0.0010,0.000,0.000,
1788647699.348,odom,0.0000,-0.0010,0.000,0.000,
1788647699.377,odom,0.0000,-0.0008,0.000,0.000,
